,time,object_1,object_2
135,4.5,"[34.0, 525.0, 417.0, 294.0]","[26.0, 18.0, 15.0, 16.0]"
136,4.5333,"[34.0, 522.0, 417.0, 292.0]","[22.0, 26.0, 18.0, 21.0]"
137,4.5667,"[33.0, 520.0, 419.0, 297.0]","[24.0, 20.0, 16.0, 15.0]"
138,4.6,"[33.0, 520.0, 419.0, 298.0]","[21.0, 20.0, 19.0, 18.0]"
139,4.6333,"[31.0, 519.0, 420.0, 300.0]","[23.0, 21.0, 18.0, 14.0]"
140,4.6667,"[31.0, 516.0, 418.0, 302.0]","[21.0, 24.0, 22.0, 16.0]"
141,4.7,"[31.0, 516.0, 420.0, 303.0]","[21.0, 23.0, 20.0, 15.0]"
142,4.7333,"[31.0, 513.0, 420.0, 305.0]","[18.0, 27.0, 22.0, 16.0]"
143,4.7667,"[25.0, 514.0, 424.0, 306.0]","[24.0, 22.0, 18.0, 18.0]"
144,4.8,"[24.0, 512.0, 423.0, 308.0]","[25.0, 22.0, 18.0, 16.0]"
145,4.8333,"[23.0, 515.0, 428.0, 313.0]","[26.0, 20.0, 13.0, 12.0]"
146,4.8667,"[22.0, 514.0, 427.0, 312.0]","[24.0, 20.0, 17.0, 19.0]"
147,4.9,"[22.0, 509.0, 429.0, 318.0]","[24.0, 26.0, 15.0, 15.0]"
148,4.9333,"[22.0, 510.0, 429.0, 317.0]","[21.0, 24.0, 18.0, 17.0]"
149,4.9667,"[22.0, 506.0, 432.0, 318.0]","[21.0, 28.0, 15.0, 15.0]"
150,5.0,"[22.0, 510.0, 430.0, 322.0]","[23.0, 21.0, 18.0, 12.0]"
151,5.0333,"[16.0, 509.0, 432.0, 323.0]","[29.0, 22.0, 16.0, 17.0]"
152,5.0667,"[16.0, 506.0, 432.0, 324.0]","[26.0, 29.0, 20.0, 18.0]"
153,5.1,"[14.0, 507.0, 435.0, 327.0]","[28.0, 25.0, 17.0, 15.0]"
154,5.1333,"[14.0, 504.0, 435.0, 324.0]","[26.0, 30.0, 21.0, 22.0]"
155,5.1667,"[12.0, 505.0, 438.0, 328.0]","[28.0, 23.0, 18.0, 14.0]"
156,5.2,"[12.0, 501.0, 437.0, 331.0]","[25.0, 27.0, 19.0, 16.0]"
157,5.2333,"[10.0, 505.0, 438.0, 332.0]","[27.0, 23.0, 18.0, 19.0]"
158,5.2667,"[10.0, 504.0, 438.0, 333.0]","[28.0, 26.0, 21.0, 17.0]"
159,5.3,"[12.0, 501.0, 443.0, 335.0]","[26.0, 26.0, 16.0, 19.0]"
160,5.3333,"[11.0, 496.0, 442.0, 341.0]","[20.0, 26.0, 20.0, 18.0]"
161,5.3667,"[7.27818448023424, 499.0, 447.0, 344.0]","[23.0, 23.0, 15.0, 13.0]"
162,5.4,"[7.0, 495.0, 448.0, 344.0]","[16.0, 27.0, 14.0, 19.0]"
163,5.4333,"[7.0, 498.0, 450.0, 347.0]","[15.0, 20.0, 13.0, 15.0]"
164,5.4667,"[7.0, 498.0, 449.0, 348.0]","[15.0, 24.0, 17.0, 17.0]"
165,5.5,"[495.0, 347.0, 19.0, 21.0]","[nan, nan, nan, nan]"
166,5.5333,"[495.0, 349.0, 23.0, 17.0]","[nan, nan, nan, nan]"
167,5.5667,"[495.0, 353.0, 18.0, 15.0]","[nan, nan, nan, nan]"
168,5.6,"[492.0, 353.0, 24.0, 17.0]","[nan, nan, nan, nan]"
169,5.6333,"[491.0, 353.0, 21.0, 18.0]","[nan, nan, nan, nan]"
170,5.6667,"[495.0, 357.0, 18.0, 16.0]","[nan, nan, nan, nan]"
171,5.7,"[488.0, 357.0, 25.0, 22.0]","[nan, nan, nan, nan]"
172,5.7333,"[484.0, 357.0, 32.0, 21.0]","[nan, nan, nan, nan]"
173,5.7667,"[489.0, 360.0, 29.0, 18.0]","[nan, nan, nan, nan]"
174,5.8,"[490.0, 360.0, 20.0, 19.0]","[nan, nan, nan, nan]"
175,5.8333,"[490.0, 368.0, 22.0, 17.0]","[nan, nan, nan, nan]"
176,5.8667,"[485.0, 373.0, 28.0, 22.0]","[nan, nan, nan, nan]"
177,5.9,"[481.0, 373.0, 32.0, 23.0]","[nan, nan, nan, nan]"
178,5.9333,"[480.0, 367.0, 24.0, 23.0]","[nan, nan, nan, nan]"
179,5.9667,"[479.0, 369.0, 27.0, 22.0]","[nan, nan, nan, nan]"
180,6.0,"[483.0, 372.0, 17.0, 21.0]","[nan, nan, nan, nan]"
181,6.0333,"[479.0, 373.0, 23.0, 23.0]","[nan, nan, nan, nan]"
182,6.0667,"[480.0, 378.0, 24.0, 18.0]","[nan, nan, nan, nan]"
183,6.1,"[477.0, 380.0, 21.0, 16.0]","[nan, nan, nan, nan]"
184,6.1333,"[474.0, 381.0, 26.0, 17.0]","[nan, nan, nan, nan]"
185,6.1667,"[471.0, 382.0, 24.0, 20.0]","[nan, nan, nan, nan]"
186,6.2,"[471.0, 381.0, 24.0, 21.0]","[nan, nan, nan, nan]"
187,6.2333,"[472.0, 385.0, 20.0, 16.0]","[nan, nan, nan, nan]"
188,6.2667,"[473.0, 385.0, 18.0, 17.0]","[nan, nan, nan, nan]"
189,6.3,"[472.0, 388.0, 16.0, 16.0]","[nan, nan, nan, nan]"
190,6.3333,"[468.0, 389.0, 21.0, 16.0]","[nan, nan, nan, nan]"
191,6.3667,"[465.0, 390.0, 29.0, 14.0]","[nan, nan, nan, nan]"
192,6.4,"[471.0, 390.0, 18.0, 18.0]","[nan, nan, nan, nan]"
193,6.4333,"[366.145538330078, 604.0, 216.894409179688, 339.0]","[43.0, 27.0, 37.0, 28.0]"
194,6.4667,"[356.952972412109, 599.0, 218.205978393555, 339.0]","[41.0, 27.0, 35.0, 27.0]"
195,6.5,"[350.992553710938, 601.0, 217.349304199219, 342.0]","[43.0, 21.0, 37.0, 22.0]"
196,6.5333,"[341.038360595703, 592.0, 217.322250366211, 338.0]","[43.0, 26.0, 38.0, 27.0]"
197,6.5667,"[328.755432128906, 585.0, 217.56396484375, 335.0]","[48.0, 29.0, 42.0, 28.0]"
198,6.6,"[327.031005859375, 584.0, 222.025100708008, 335.0]","[42.0, 25.0, 37.0, 26.0]"
199,6.6333,"[318.648742675781, 580.0, 226.160736083984, 337.0]","[40.0, 27.0, 35.0, 27.0]"
200,6.6667,"[309.995941162109, 571.0, 226.597610473633, 337.0]","[39.0, 28.0, 34.0, 28.0]"
201,6.7,"[300.339721679688, 565.0, 226.041809082031, 336.0]","[40.0, 30.0, 36.0, 29.0]"
202,6.7333,"[294.274841308594, 567.0, 224.998687744141, 337.0]","[43.0, 26.0, 38.0, 25.0]"
203,6.7667,"[284.419006347656, 557.0, 226.238327026367, 333.0]","[41.0, 32.0, 37.0, 27.0]"
204,6.8,"[270.441711425781, 552.0, 227.736129760742, 333.0]","[40.0, 28.0, 36.0, 26.0]"
205,6.8333,"[265.66943359375, 552.0, 229.020858764648, 333.0]","[40.0, 24.0, 35.0, 24.0]"
206,6.8667,"[255.920532226562, 543.0, 231.666778564453, 330.0]","[39.0, 33.0, 34.0, 30.0]"
207,6.9,"[247.4052734375, 538.0, 235.647216796875, 334.0]","[38.0, 27.0, 33.0, 24.0]"
208,6.9333,"[238.957885742188, 532.0, 233.276443481445, 332.0]","[45.0, 34.0, 39.0, 29.0]"
209,6.9667,"[227.409088134766, 529.0, 235.081436157227, 333.0]","[41.0, 32.0, 36.0, 29.0]"
210,7.0,"[221.724029541016, 528.0, 234.29914855957, 335.0]","[44.0, 27.0, 38.0, 22.0]"
211,7.0333,"[211.63249206543, 524.0, 235.039077758789, 333.0]","[43.0, 26.0, 37.0, 23.0]"
212,7.0667,"[202.446472167969, 516.0, 235.833023071289, 329.0]","[42.0, 30.0, 36.0, 28.0]"
213,7.1,"[197.543533325195, 516.0, 236.291641235352, 330.0]","[42.0, 29.0, 36.0, 27.0]"
214,7.1333,"[186.623825073242, 511.0, 237.672698974609, 330.0]","[44.0, 27.0, 38.0, 25.0]"
215,7.1667,"[179.629653930664, 503.0, 241.824752807617, 330.0]","[40.0, 31.0, 34.0, 23.0]"
216,7.2,"[167.165786743164, 498.0, 240.398956298828, 330.0]","[46.0, 30.0, 39.0, 27.0]"
217,7.2333,"[160.951614379883, 492.0, 242.401000976562, 332.0]","[40.0, 33.0, 34.0, 22.0]"
218,7.2667,"[148.989440917969, 487.0, 240.248352050781, 329.0]","[44.0, 34.0, 37.0, 23.0]"
219,7.3,"[146.22265625, 489.0, 242.181274414062, 334.0]","[40.0, 32.0, 34.0, 19.0]"
220,7.3333,"[138.861694335938, 477.0, 244.126083374023, 332.0]","[35.0, 34.0, 29.0, 20.0]"
221,7.3667,"[128.663101196289, 477.0, 244.914093017578, 332.0]","[35.0, 34.0, 30.0, 23.0]"
222,7.4,"[123.392539978027, 470.0, 245.927597045898, 326.0]","[36.0, 41.0, 30.0, 29.0]"
223,7.4333,"[112.63143157959, 470.0, 246.110855102539, 326.0]","[39.0, 25.0, 33.0, 25.0]"
224,7.4667,"[104.049217224121, 456.0, 248.357406616211, 329.0]","[37.0, 39.0, 30.0, 22.0]"
225,7.5,"[96.2409210205078, 456.0, 247.538452148438, 329.0]","[38.0, 45.0, 31.0, 28.0]"
226,7.5333,"[96.0, 462.0, 249.0, 329.0]","[35.0, 39.0, 28.0, 28.0]"
227,7.5667,"[102.0, 465.0, 247.0, 327.0]","[36.0, 42.0, 31.0, 30.0]"
228,7.6,"[102.0, 473.0, 243.0, 326.0]","[30.0, 40.0, 29.0, 22.0]"
229,7.6333,"[124.0, 500.0, 246.0, 329.0]","[34.0, 37.0, 28.0, 25.0]"
230,7.6667,"[143.0, 528.0, 247.0, 326.0]","[37.0, 36.0, 28.0, 27.0]"
231,7.7,"[204.0, 587.0, 250.0, 321.0]","[30.0, 35.0, 28.0, 30.0]"
232,7.7333,"[247.0, 254.0, 35.0, 29.0]","[nan, nan, nan, nan]"
233,7.7667,"[297.0, 258.0, 24.0, 22.0]","[nan, nan, nan, nan]"
234,7.8,"[327.422698974609, 255.228302001953, 34.91845703125, 32.8763732910156]","[nan, nan, nan, nan]"
235,7.8333,"[349.726715087891, 255.994964599609, 34.8226318359375, 32.7889709472656]","[nan, nan, nan, nan]"
236,7.8667,"[367.542327880859, 256.614013671875, 34.5462341308594, 32.5155334472656]","[nan, nan, nan, nan]"
237,7.9,"[373.255218505859, 256.175415039062, 34.8550720214844, 32.8434753417969]","[nan, nan, nan, nan]"
238,7.9333,"[385.356781005859, 257.491302490234, 34.4188232421875, 32.4323120117188]","[nan, nan, nan, nan]"
239,7.9667,"[407.636108398438, 262.195892333984, 33.9152221679688, 31.9395751953125]","[nan, nan, nan, nan]"
240,8.0,"[426.900970458984, 260.525329589844, 34.0186767578125, 32.0466003417969]","[nan, nan, nan, nan]"
241,8.0333,"[430.055969238281, 259.355438232422, 34.331298828125, 32.3564147949219]","[nan, nan, nan, nan]"
242,8.0667,"[418.810729980469, 258.335296630859, 34.7266540527344, 32.7484436035156]","[nan, nan, nan, nan]"
243,8.1,"[413.477355957031, 259.026245117188, 34.3775329589844, 32.4203186035156]","[nan, nan, nan, nan]"
244,8.1333,"[404.068420410156, 258.499084472656, 34.1787109375, 32.2317504882812]","[nan, nan, nan, nan]"
245,8.1667,"[392.511749267578, 258.608459472656, 34.4091491699219, 32.4498596191406]","[nan, nan, nan, nan]"
246,8.2,"[383.631927490234, 260.354278564453, 34.0962524414062, 32.1591491699219]","[nan, nan, nan, nan]"
247,8.2333,"[380.882019042969, 262.071899414062, 34.0054016113281, 32.0542297363281]","[nan, nan, nan, nan]"
248,8.2667,"[372.562530517578, 263.651794433594, 34.28564453125, 32.3486633300781]","[nan, nan, nan, nan]"
249,8.3,"[364.844146728516, 263.694396972656, 33.9115905761719, 31.9617004394531]","[nan, nan, nan, nan]"
250,8.3333,"[356.873901367188, 263.250152587891, 33.9517822265625, 31.9572143554688]","[nan, nan, nan, nan]"
251,8.3667,"[352.085296630859, 262.704467773438, 34.4508361816406, 32.4379272460938]","[nan, nan, nan, nan]"
252,8.4,"[343.952850341797, 262.728118896484, 34.3861694335938, 32.3802490234375]","[nan, nan, nan, nan]"
253,8.4333,"[335.721710205078, 262.948577880859, 34.1065063476562, 32.1017150878906]","[nan, nan, nan, nan]"
254,8.4667,"[331.273590087891, 263.374542236328, 34.315185546875, 32.3385009765625]","[nan, nan, nan, nan]"
255,8.5,"[324.188323974609, 266.065551757812, 34.1663513183594, 32.185791015625]","[nan, nan, nan, nan]"
256,8.5333,"[316.654693603516, 267.576507568359, 34.12158203125, 32.1325378417969]","[nan, nan, nan, nan]"
257,8.5667,"[309.0, 268.0, 34.0, 32.0]","[nan, nan, nan, nan]"
258,8.6,"[302.736022949219, 259.931518554688, 38.5115051269531, 37.8168334960938]","[nan, nan, nan, nan]"
259,8.6333,"[296.187316894531, 260.932556152344, 36.1544799804688, 35.3620910644531]","[nan, nan, nan, nan]"
260,8.6667,"[287.597930908203, 260.352447509766, 37.9012451171875, 37.0951232910156]","[nan, nan, nan, nan]"
261,8.7,"[284.230163574219, 264.989013671875, 28.8861083984375, 28.1130065917969]","[nan, nan, nan, nan]"
262,8.7333,"[278.273162841797, 263.751098632812, 32.7140197753906, 32.0516357421875]","[nan, nan, nan, nan]"
263,8.7667,"[273.515625, 268.713348388672, 26.6721801757812, 25.783447265625]","[nan, nan, nan, nan]"
264,8.8,"[268.123138427734, 270.91845703125, 25.7087097167969, 24.7789306640625]","[nan, nan, nan, nan]"
265,8.8333,"[263.527709960938, 270.654022216797, 27.86474609375, 26.7825927734375]","[nan, nan, nan, nan]"
266,8.8667,"[255.588592529297, 269.802215576172, 29.4200744628906, 28.3838500976562]","[nan, nan, nan, nan]"
267,8.9,"[251.295913696289, 272.026245117188, 23.8387908935547, 22.358642578125]","[nan, nan, nan, nan]"
268,8.9333,"[246.321685791016, 271.131408691406, 25.867919921875, 24.1724243164062]","[nan, nan, nan, nan]"
269,8.9667,"[239.284576416016, 270.657897949219, 25.8669738769531, 24.1083068847656]","[nan, nan, nan, nan]"
270,9.0,"[231.671173095703, 271.062835693359, 26.1004638671875, 24.4258728027344]","[nan, nan, nan, nan]"
271,9.0333,"[227.934188842773, 272.196899414062, 26.06494140625, 24.4230041503906]","[nan, nan, nan, nan]"
272,9.0667,"[220.50520324707, 273.411010742188, 26.1673736572266, 24.378662109375]","[nan, nan, nan, nan]"
273,9.1,"[213.940246582031, 274.064575195312, 26.3922119140625, 24.6697082519531]","[nan, nan, nan, nan]"
274,9.1333,"[207.167205810547, 274.132415771484, 26.8431243896484, 25.0400695800781]","[nan, nan, nan, nan]"
