,time,object_1,object_2
58,1.9333,"[447.769230653613, 300.692307663403, 26.7692307788656, 23.3076923365969]","[nan, nan, nan, nan]"
59,1.9667,"[447.307692211344, 300.576923052836, 26.8076923157213, 23.423076947164]","[nan, nan, nan, nan]"
60,2.0,"[446.846153769075, 300.461538442269, 26.8461538525771, 23.5384615577312]","[nan, nan, nan, nan]"
61,2.0333,"[446.384615326806, 300.346153831702, 26.8846153894328, 23.6538461682984]","[nan, nan, nan, nan]"
62,2.0667,"[445.923076884538, 300.230769221134, 26.9230769262885, 23.7692307788656]","[nan, nan, nan, nan]"
63,2.1,"[445.461538442269, 300.115384610567, 26.9615384631443, 23.8846153894328]","[nan, nan, nan, nan]"
64,2.1333,"[445.0, 300.0, 27.0, 24.0]","[nan, nan, nan, nan]"
65,2.1667,"[444.449999443125, 299.799999797501, 27.050000050625, 24.10000010125]","[nan, nan, nan, nan]"
66,2.2,"[443.899999472435, 299.599999808158, 27.1000000479605, 24.2000000959211]","[nan, nan, nan, nan]"
67,2.2333,"[443.349999501744, 299.399999818816, 27.1500000452961, 24.3000000905921]","[nan, nan, nan, nan]"
68,2.2667,"[442.799999531053, 299.199999829474, 27.2000000426316, 24.4000000852632]","[nan, nan, nan, nan]"
69,2.3,"[442.249999560362, 298.999999840132, 27.2500000399671, 24.5000000799342]","[nan, nan, nan, nan]"
70,2.3333,"[441.699999589671, 298.79999985079, 27.3000000373026, 24.6000000746053]","[nan, nan, nan, nan]"
71,2.3667,"[441.14999961898, 298.599999861448, 27.3500000346382, 24.7000000692763]","[nan, nan, nan, nan]"
72,2.4,"[440.59999964829, 298.399999872106, 27.4000000319737, 24.8000000639474]","[nan, nan, nan, nan]"
73,2.4333,"[440.049999677599, 298.199999882763, 27.4500000293092, 24.9000000586184]","[nan, nan, nan, nan]"
74,2.4667,"[439.499999706908, 297.999999893421, 27.5000000266447, 25.0000000532895]","[nan, nan, nan, nan]"
75,2.5,"[438.949999736217, 297.799999904079, 27.5500000239803, 25.1000000479605]","[nan, nan, nan, nan]"
76,2.5333,"[438.399999765526, 297.599999914737, 27.6000000213158, 25.2000000426316]","[nan, nan, nan, nan]"
77,2.5667,"[437.849999794836, 297.399999925395, 27.6500000186513, 25.3000000373026]","[nan, nan, nan, nan]"
78,2.6,"[437.299999824145, 297.199999936053, 27.7000000159868, 25.4000000319737]","[nan, nan, nan, nan]"
79,2.6333,"[436.749999853454, 296.999999946711, 27.7500000133224, 25.5000000266447]","[nan, nan, nan, nan]"
80,2.6667,"[436.199999882763, 296.799999957369, 27.8000000106579, 25.6000000213158]","[nan, nan, nan, nan]"
81,2.7,"[435.649999912072, 296.599999968026, 27.8500000079934, 25.7000000159868]","[nan, nan, nan, nan]"
82,2.7333,"[435.099999941382, 296.399999978684, 27.9000000053289, 25.8000000106579]","[nan, nan, nan, nan]"
83,2.7667,"[434.549999970691, 296.199999989342, 27.9500000026645, 25.9000000053289]","[nan, nan, nan, nan]"
84,2.8,"[434.0, 296.0, 28.0, 26.0]","[nan, nan, nan, nan]"
85,2.8333,"[433.217392744876, 295.7826090958, 28.2173909042011, 26.0]","[nan, nan, nan, nan]"
86,2.8667,"[432.434783983746, 295.565217773263, 28.4347822267374, 26.0]","[nan, nan, nan, nan]"
87,2.9,"[431.652175222615, 295.347826450727, 28.6521735492737, 26.0]","[nan, nan, nan, nan]"
88,2.9333,"[430.869566461484, 295.130435128191, 28.86956487181, 26.0]","[nan, nan, nan, nan]"
89,2.9667,"[430.086957700353, 294.913043805654, 29.0869561943463, 26.0]","[nan, nan, nan, nan]"
90,3.0,"[429.304348939223, 294.695652483118, 29.3043475168826, 26.0]","[nan, nan, nan, nan]"
91,3.0333,"[428.521740178092, 294.478261160581, 29.521738839419, 26.0]","[nan, nan, nan, nan]"
92,3.0667,"[427.739131416961, 294.260869838045, 29.7391301619553, 26.0]","[nan, nan, nan, nan]"
93,3.1,"[426.95652265583, 294.043478515509, 29.9565214844916, 26.0]","[nan, nan, nan, nan]"
94,3.1333,"[426.1739138947, 293.826087192972, 30.1739128070279, 26.0]","[nan, nan, nan, nan]"
95,3.1667,"[425.391305133569, 293.608695870436, 30.3913041295642, 26.0]","[nan, nan, nan, nan]"
96,3.2,"[424.608696372438, 293.3913045479, 30.6086954521005, 26.0]","[nan, nan, nan, nan]"
97,3.2333,"[423.826087611307, 293.173913225363, 30.8260867746368, 26.0]","[nan, nan, nan, nan]"
98,3.2667,"[423.043478850177, 292.956521902827, 31.0434780971732, 26.0]","[nan, nan, nan, nan]"
99,3.3,"[422.260870089046, 292.739130580291, 31.2608694197095, 26.0]","[nan, nan, nan, nan]"
100,3.3333,"[421.478261327915, 292.521739257754, 31.4782607422458, 26.0]","[nan, nan, nan, nan]"
101,3.3667,"[420.695652566784, 292.304347935218, 31.6956520647821, 26.0]","[nan, nan, nan, nan]"
102,3.4,"[419.913043805654, 292.086956612682, 31.9130433873184, 26.0]","[nan, nan, nan, nan]"
103,3.4333,"[419.130435044523, 291.869565290145, 32.1304347098547, 26.0]","[nan, nan, nan, nan]"
104,3.4667,"[418.347826283392, 291.652173967609, 32.3478260323911, 26.0]","[nan, nan, nan, nan]"
105,3.5,"[417.565217522261, 291.434782645073, 32.5652173549274, 26.0]","[nan, nan, nan, nan]"
106,3.5333,"[416.782608761131, 291.217391322536, 32.7826086774637, 26.0]","[nan, nan, nan, nan]"
107,3.5667,"[416.0, 7.0, 291.0, 232.0]","[33.0, 19.0, 26.0, 21.0]"
108,3.6,"[415.333333302631, 10.1111111929824, 290.399999972368, 232.445583223048]","[32.5333333118421, 19.6666666842105, 25.8666666605263, 21.109972347127]"
109,3.6333,"[414.666666638158, 13.2222222938596, 289.799999974342, 232.891166432905]","[32.0666666467105, 20.3333333486842, 25.7333333276316, 21.2199446909982]"
110,3.6667,"[413.999999973684, 16.3333333947368, 289.199999976316, 233.336749642762]","[31.599999981579, 21.0000000131579, 25.5999999947368, 21.3299170348694]"
111,3.7,"[413.33333330921, 19.444444495614, 288.599999978289, 233.782332852619]","[31.1333333164474, 21.6666666776316, 25.4666666618421, 21.4398893787406]"
112,3.7333,"[412.666666644737, 22.5555555964912, 287.999999980263, 234.227916062476]","[30.6666666513158, 22.3333333421053, 25.3333333289474, 21.5498617226118]"
113,3.7667,"[411.999999980263, 25.6666666973684, 287.399999982237, 234.673499272333]","[30.1999999861842, 23.0000000065789, 25.1999999960526, 21.659834066483]"
114,3.8,"[411.333333315789, 28.7777777982456, 286.79999998421, 235.11908248219]","[29.7333333210526, 23.6666666710526, 25.0666666631579, 21.7698064103542]"
115,3.8333,"[410.666666651316, 31.8888888991228, 286.199999986184, 235.564665692047]","[29.2666666559211, 24.3333333355263, 24.9333333302632, 21.8797787542254]"
116,3.8667,"[409.999999986842, 35.0, 285.599999988158, 236.010248901903]","[28.7999999907895, 25.0, 24.7999999973684, 21.9897510980966]"
117,3.9,"[409.333333322368, 38.5454578852215, 284.999999990132, 236.554772241936]","[28.3333333256579, 24.5454541172793, 24.6666666644737, 21.6270461111526]"
118,3.9333,"[408.666666657895, 42.0909120966994, 284.399999992105, 237.099295017742]","[27.8666666605263, 24.0909087055513, 24.5333333315789, 21.2643415000373]"
119,3.9667,"[407.999999993421, 45.6363663081772, 283.799999994079, 237.643817793549]","[27.3999999953947, 23.6363632938234, 24.3999999986842, 20.9016368889221]"
120,4.0,"[407.333333328947, 49.1818205196551, 283.199999996053, 238.188340569355]","[26.9333333302632, 23.1818178820955, 24.2666666657895, 20.5389322778068]"
121,4.0333,"[406.666666664474, 52.7272747311329, 282.599999998026, 238.732863345161]","[26.4666666651316, 22.7272724703676, 24.1333333328947, 20.1762276666916]"
122,4.0667,"[406.0, 56.2727289426108, 282.0, 239.277386120968]","[26.0, 22.2727270586396, 24.0, 19.8135230555763]"
123,4.1,"[405.148148075292, 59.8181831540886, 281.666666638158, 239.821908896774]","[26.111111120614, 21.8181816469117, 24.0, 19.450818444461]"
124,4.1333,"[404.296296226242, 63.3636373655665, 281.333333305922, 240.366431672581]","[26.2222222313596, 21.3636362351838, 24.0, 19.0881138333458]"
125,4.1667,"[403.444444377193, 66.9090915770443, 280.999999973685, 240.910954448387]","[26.3333333421052, 20.9090908234559, 24.0, 18.7254092222305]"
126,4.2,"[402.592592528143, 70.4545457885222, 280.666666641448, 241.455477224194]","[26.4444444528509, 20.4545454117279, 24.0, 18.3627046111153]"
127,4.2333,"[401.740740679093, 74.0, 280.333333309211, 242.0]","[26.5555555635965, 20.0, 24.0, 18.0]"
128,4.2667,"[400.888888830044, 76.9090936494125, 279.999999976974, 242.272727529632]","[26.6666666743421, 20.4545458827207, 24.0, 18.0909091765441]"
129,4.3,"[400.037036980994, 79.8181842844713, 279.666666644737, 242.545454776669]","[26.7777777850877, 20.9090912944487, 24.0, 18.1818182588897]"
130,4.3333,"[399.185185131944, 82.72727491953, 279.3333333125, 242.818182023706]","[26.8888888958333, 21.3636367061766, 24.0, 18.2727273412353]"
131,4.3667,"[398.333333282895, 85.6363655545888, 278.999999980264, 243.090909270743]","[27.0000000065789, 21.8181821179045, 24.0, 18.3636364235809]"
132,4.4,"[397.481481433845, 88.5454561896475, 278.666666648027, 243.363636517779]","[27.1111111173246, 22.2727275296324, 24.0, 18.4545455059265]"
133,4.4333,"[396.629629584795, 91.4545468247063, 278.33333331579, 243.636363764816]","[27.2222222280702, 22.7272729413604, 24.0, 18.5454545882721]"
134,4.4667,"[395.777777735745, 94.363637459765, 277.999999983553, 243.909091011853]","[27.3333333388158, 23.1818183530883, 24.0, 18.6363636706177]"
135,4.5,"[394.925925886696, 97.2727280948238, 277.666666651316, 244.18181825889]","[27.4444444495614, 23.6363637648162, 24.0, 18.7272727529632]"
136,4.5333,"[394.074074037646, 100.181818729883, 277.333333319079, 244.454545505926]","[27.555555560307, 24.0909091765441, 24.0, 18.8181818353088]"
137,4.5667,"[393.222222188596, 103.090909364941, 276.999999986842, 244.727272752963]","[27.6666666710526, 24.5454545882721, 24.0, 18.9090909176544]"
138,4.6,"[392.370370339547, 106.0, 276.666666654605, 245.0]","[27.7777777817982, 25.0, 24.0, 19.0]"
139,4.6333,"[391.518518490497, 109.538458411865, 276.333333322369, 245.384615044768]","[27.8888888925439, 25.0, 24.0, 19.1538460179072]"
140,4.6667,"[390.666666641447, 113.076920210876, 275.999999990132, 245.769230457704]","[28.0000000032895, 25.0, 24.0, 19.3076921830816]"
141,4.7,"[389.814814792398, 116.615382009888, 275.666666657895, 246.15384587064]","[28.1111111140351, 25.0, 24.0, 19.461538348256]"
142,4.7333,"[388.962962943348, 120.153843808899, 275.333333325658, 246.538461283576]","[28.2222222247807, 25.0, 24.0, 19.6153845134304]"
143,4.7667,"[388.111111094298, 123.69230560791, 274.999999993421, 246.923076696512]","[28.3333333355263, 25.0, 24.0, 19.7692306786048]"
144,4.8,"[387.259259245248, 127.230767406921, 274.666666661184, 247.307692109448]","[28.4444444462719, 25.0, 24.0, 19.9230768437792]"
145,4.8333,"[386.407407396199, 130.769229205933, 274.333333328947, 247.692307522384]","[28.5555555570175, 25.0, 24.0, 20.0769230089536]"
146,4.8667,"[385.555555547149, 134.307691004944, 273.999999996711, 248.07692293532]","[28.6666666677632, 25.0, 24.0, 20.230769174128]"
147,4.9,"[384.703703698099, 137.846152803955, 273.666666664474, 248.461538348256]","[28.7777777785088, 25.0, 24.0, 20.3846153393024]"
148,4.9333,"[383.85185184905, 141.384614602966, 273.333333332237, 248.846153761192]","[28.8888888892544, 25.0, 24.0, 20.5384615044768]"
149,4.9667,"[383.0, 144.923076401978, 273.0, 249.230769174128]","[29.0, 25.0, 24.0, 20.6923076696512]"
150,5.0,"[382.368419818559, 148.461538200989, 272.421051500346, 249.615384587064]","[28.8421049546399, 25.0, 24.1578950453601, 20.8461538348256]"
151,5.0333,"[381.73684093975, 152.0, 271.842104194771, 250.0]","[28.6842102349377, 25.0, 24.3157897650623, 21.0]"
152,5.0667,"[381.105262060942, 155.181821179045, 271.263156889197, 250.727273412353]","[28.5263155152355, 25.0909091765441, 24.4736844847645, 21.0909091765441]"
153,5.1,"[380.473683182133, 158.36363906114, 270.684209583622, 251.454546071118]","[28.3684207955333, 25.1818182588897, 24.6315792044667, 21.1818182588897]"
154,5.1333,"[379.842104303324, 161.545456943236, 270.105262278047, 252.181818729883]","[28.210526075831, 25.2727273412353, 24.789473924169, 21.2727273412353]"
155,5.1667,"[379.210525424515, 164.727274825331, 269.526314972472, 252.909091388647]","[28.0526313561288, 25.3636364235809, 24.9473686438712, 21.3636364235809]"
156,5.2,"[378.578946545706, 167.909092707427, 268.947367666897, 253.636364047412]","[27.8947366364266, 25.4545455059265, 25.1052633635734, 21.4545455059265]"
157,5.2333,"[377.947367666897, 171.090910589522, 268.368420361323, 254.363636706177]","[27.7368419167244, 25.5454545882721, 25.2631580832756, 21.5454545882721]"
158,5.2667,"[377.315788788089, 174.272728471618, 267.789473055748, 255.090909364941]","[27.5789471970222, 25.6363636706177, 25.4210528029778, 21.6363636706177]"
159,5.3,"[376.68420990928, 177.454546353713, 267.210525750173, 255.818182023706]","[27.42105247732, 25.7272727529632, 25.57894752268, 21.7272727529632]"
160,5.3333,"[376.052631030471, 180.636364235809, 266.631578444598, 256.545454682471]","[27.2631577576177, 25.8181818353088, 25.7368422423823, 21.8181818353088]"
161,5.3667,"[375.421052151662, 183.818182117904, 266.052631139024, 257.272727341235]","[27.1052630379155, 25.9090909176544, 25.8947369620845, 21.9090909176544]"
162,5.4,"[374.789473272853, 187.0, 265.473683833449, 258.0]","[26.9473683182133, 26.0, 26.0526316817867, 22.0]"
163,5.4333,"[374.157894394044, 190.499993955591, 264.894736527874, 259.499997409539]","[26.7894735985111, 25.5000008634871, 26.2105264014889, 21.2500012952306]"
164,5.4667,"[373.526315515235, 193.999994819078, 264.315789222299, 260.999997779605]","[26.6315788788089, 25.0000007401318, 26.3684211211911, 20.5000011101977]"
165,5.5,"[372.894736636427, 197.499995682565, 263.736841916724, 262.499998149671]","[26.4736841591067, 24.5000006167765, 26.5263158408933, 19.7500009251647]"
166,5.5333,"[372.263157757618, 200.999996546052, 263.15789461115, 263.999998519736]","[26.3157894394044, 24.0000004934212, 26.6842105605956, 19.0000007401318]"
167,5.5667,"[371.631578878809, 204.499997409539, 262.578947305575, 265.499998889802]","[26.1578947197022, 23.5000003700659, 26.8421052802978, 18.2500005550988]"
168,5.6,"[371.0, 207.999998273026, 262.0, 266.999999259868]","[26.0, 23.0000002467106, 27.0, 17.5000003700659]"
169,5.6333,"[370.133333293421, 211.499999136513, 261.266666632895, 268.499999629934]","[26.0666666697368, 22.5000001233553, 26.9333333302632, 16.7500001850329]"
170,5.6667,"[369.266666629605, 215.0, 260.533333301974, 270.0]","[26.1333333361842, 22.0, 26.8666666638158, 16.0]"
171,5.7,"[368.39999996579, 218.500006403617, 259.799999971053, 271.100002012565]","[26.2000000026316, 22.0, 26.7999999973684, 16.3000005488815]"
172,5.7333,"[367.533333301974, 222.000005692104, 259.066666640131, 272.200001788947]","[26.266666669079, 22.0, 26.733333330921, 16.6000004878946]"
173,5.7667,"[366.666666638158, 225.500004980591, 258.33333330921, 273.300001565328]","[26.3333333355263, 22.0, 26.6666666644737, 16.9000004269078]"
174,5.8,"[365.799999974342, 229.000004269078, 257.599999978289, 274.40000134171]","[26.4000000019737, 22.0, 26.5999999980263, 17.200000365921]"
175,5.8333,"[364.933333310526, 232.500003557565, 256.866666647368, 275.500001118092]","[26.4666666684211, 22.0, 26.5333333315789, 17.5000003049342]"
176,5.8667,"[364.066666646711, 236.000002846052, 256.133333316447, 276.600000894473]","[26.5333333348684, 22.0, 26.4666666651316, 17.8000002439473]"
177,5.9,"[363.199999982895, 239.500002134539, 255.399999985526, 277.700000670855]","[26.6000000013158, 22.0, 26.3999999986842, 18.1000001829605]"
178,5.9333,"[362.333333319079, 243.000001423026, 254.666666654605, 278.800000447237]","[26.6666666677632, 22.0, 26.3333333322368, 18.4000001219737]"
179,5.9667,"[361.466666655263, 246.500000711513, 253.933333323684, 279.900000223618]","[26.7333333342105, 22.0, 26.2666666657895, 18.7000000609868]"
180,6.0,"[360.599999991447, 250.0, 253.199999992763, 281.0]","[26.8000000006579, 22.0, 26.1999999993421, 19.0]"
181,6.0333,"[359.733333327632, 252.749995250821, 252.466666661842, 281.499999136513]","[26.8666666671053, 22.4999991365129, 26.1333333328947, 19.1249997841282]"
182,6.0667,"[358.866666663816, 255.499995929275, 251.733333330921, 281.999999259868]","[26.9333333335526, 22.9999992598682, 26.0666666664474, 19.2499998149671]"
183,6.1,"[358.0, 258.249996607729, 251.0, 282.499999383224]","[27.0, 23.4999993832235, 26.0, 19.3749998458059]"
184,6.1333,"[357.125000777138, 260.999997286184, 250.375000555099, 282.999999506579]","[27.1249998889803, 23.9999995065788, 25.9375000555099, 19.4999998766447]"
185,6.1667,"[356.250000725329, 263.749997964638, 249.750000518092, 283.499999629934]","[27.2499998963816, 24.4999996299341, 25.8750000518092, 19.6249999074835]"
186,6.2,"[355.37500067352, 266.499998643092, 249.125000481085, 283.999999753289]","[27.3749999037829, 24.9999997532894, 25.8125000481086, 19.7499999383224]"
187,6.2333,"[354.50000062171, 269.249999321546, 248.500000444079, 284.499999876645]","[27.4999999111842, 25.4999998766447, 25.7500000444079, 19.8749999691612]"
188,6.2667,"[353.625000569901, 272.0, 247.875000407072, 285.0]","[27.6249999185855, 26.0, 25.6875000407073, 20.0]"
189,6.3,"[352.750000518092, 275.818185414854, 247.250000370066, 285.181818353088]","[27.7499999259868, 25.5454541172793, 25.6250000370066, 19.9090908234559]"
190,6.3333,"[351.875000466283, 279.636366873369, 246.625000333059, 285.36363651778]","[27.8749999333882, 25.0909087055513, 25.5625000333059, 19.8181817411103]"
191,6.3667,"[351.000000414474, 283.454548331883, 246.000000296053, 285.545454682471]","[27.9999999407895, 24.6363632938234, 25.5000000296053, 19.7272726587647]"
192,6.4,"[350.125000362664, 287.272729790398, 245.375000259046, 285.727272847162]","[28.1249999481908, 24.1818178820955, 25.4375000259046, 19.6363635764191]"
193,6.4333,"[349.250000310855, 291.090911248913, 244.750000222039, 285.909091011853]","[28.2499999555921, 23.7272724703676, 25.375000022204, 19.5454544940735]"
194,6.4667,"[348.375000259046, 294.909092707427, 244.125000185033, 286.090909176544]","[28.3749999629934, 23.2727270586396, 25.3125000185033, 19.4545454117279]"
195,6.5,"[347.500000207237, 298.727274165942, 243.500000148026, 286.272727341235]","[28.4999999703947, 22.8181816469117, 25.2500000148026, 19.3636363293823]"
196,6.5333,"[346.625000155428, 302.545455624456, 242.87500011102, 286.454545505927]","[28.6249999777961, 22.3636362351838, 25.187500011102, 19.2727272470368]"
197,6.5667,"[345.750000103618, 306.363637082971, 242.250000074013, 286.636363670618]","[28.7499999851974, 21.9090908234559, 25.1250000074013, 19.1818181646912]"
198,6.6,"[344.875000051809, 310.181818541485, 241.625000037007, 286.818181835309]","[28.8749999925987, 21.4545454117279, 25.0625000037007, 19.0909090823456]"
199,6.6333,"[344.0, 314.0, 241.0, 287.0]","[29.0, 21.0, 25.0, 19.0]"
200,6.6667,"[342.833333291119, 316.888888964912, 239.833333291119, 286.888888885965]","[29.3333333453948, 21.1111111140351, 25.5000000180921, 18.6666666578948]"
201,6.7,"[341.66666662829, 319.777777844298, 238.66666662829, 286.777777775219]","[29.6666666776316, 21.2222222247807, 26.0000000164474, 18.3333333256579]"
202,6.7333,"[340.499999965461, 322.666666723684, 237.499999965461, 286.666666664474]","[30.0000000098684, 21.3333333355263, 26.5000000148026, 17.9999999934211]"
203,6.7667,"[339.333333302632, 325.55555560307, 236.333333302632, 286.555555553728]","[30.3333333421053, 21.4444444462719, 27.0000000131579, 17.6666666611842]"
204,6.8,"[338.166666639803, 328.444444482456, 235.166666639803, 286.444444442983]","[30.6666666743421, 21.5555555570175, 27.5000000115132, 17.3333333289474]"
205,6.8333,"[336.999999976974, 331.333333361842, 233.999999976974, 286.333333332237]","[31.000000006579, 21.6666666677632, 28.0000000098684, 16.9999999967105]"
206,6.8667,"[335.833333314145, 334.222222241228, 232.833333314145, 286.222222221491]","[31.3333333388158, 21.7777777785088, 28.5000000082237, 16.6666666644737]"
207,6.9,"[334.666666651316, 337.111111120614, 231.666666651316, 286.111111110746]","[31.6666666710526, 21.8888888892544, 29.0000000065789, 16.3333333322368]"
208,6.9333,"[333.499999988487, 340.0, 230.499999988487, 286.0]","[32.0000000032895, 22.0, 29.5000000049342, 16.0]"
209,6.9667,"[332.333333325658, 342.750000099507, 229.333333325658, 284.833333291119]","[32.3333333355263, 22.3333333453947, 30.0000000032895, 16.250000009046]"
210,7.0,"[331.166666662829, 345.500000090461, 228.166666662829, 283.66666662829]","[32.6666666677632, 22.6666666776316, 30.5000000016447, 16.5000000082237]"
211,7.0333,"[330.0, 348.250000081415, 227.0, 282.499999965461]","[33.0, 23.0000000098684, 31.0, 16.7500000074013]"
212,7.0667,"[329.312500610608, 351.000000072368, 226.750000222039, 281.333333302632]","[32.5625003885691, 23.3333333421052, 30.6875002775493, 17.0000000065789]"
213,7.1,"[328.625000569901, 353.750000063322, 226.500000207237, 280.166666639803]","[32.1250003626645, 23.6666666743421, 30.3750002590461, 17.2500000057566]"
214,7.1333,"[327.937500529194, 356.500000054276, 226.250000192434, 278.999999976974]","[31.6875003367599, 24.0000000065789, 30.0625002405428, 17.5000000049342]"
