,time,object_1,object_2
93,3.1,"[360.588236869345, 210.588234885726, 23.0588235877535, 22.9411764122465]","[nan, nan, nan, nan]"
94,3.1333,"[359.0, 211.0, 23.0, 23.0]","[nan, nan, nan, nan]"
95,3.1667,"[357.50000011189, 211.214285698301, 23.0, 23.0714285661005]","[nan, nan, nan, nan]"
96,3.2,"[356.000000223779, 211.428571396603, 23.0, 23.142857132201]","[nan, nan, nan, nan]"
97,3.2333,"[354.500000335669, 211.642857094904, 23.0, 23.2142856983015]","[nan, nan, nan, nan]"
98,3.2667,"[353.000000447559, 211.857142793206, 23.0, 23.285714264402]","[nan, nan, nan, nan]"
99,3.3,"[351.500000559448, 212.071428491507, 23.0, 23.3571428305025]","[nan, nan, nan, nan]"
100,3.3333,"[350.000000671338, 212.285714189809, 23.0, 23.4285713966029]","[nan, nan, nan, nan]"
101,3.3667,"[348.500000783228, 212.49999988811, 23.0, 23.4999999627034]","[nan, nan, nan, nan]"
102,3.4,"[347.000000895117, 212.714285586412, 23.0, 23.5714285288039]","[nan, nan, nan, nan]"
103,3.4333,"[345.500001007007, 212.928571284713, 23.0, 23.6428570949044]","[nan, nan, nan, nan]"
104,3.4667,"[344.000001118897, 213.142856983015, 23.0, 23.7142856610049]","[nan, nan, nan, nan]"
105,3.5,"[342.500001230786, 213.357142681316, 23.0, 23.7857142271054]","[nan, nan, nan, nan]"
106,3.5333,"[341.000001342676, 213.571428379618, 23.0, 23.8571427932059]","[nan, nan, nan, nan]"
107,3.5667,"[339.500001454566, 213.785714077919, 23.0, 23.9285713593064]","[nan, nan, nan, nan]"
108,3.6,"[338.0, 214.0, 23.0, 24.0]","[nan, nan, nan, nan]"
109,3.6333,"[336.384615265467, 214.384615412984, 23.0, 23.7692307522096]","[nan, nan, nan, nan]"
110,3.6667,"[334.769230530934, 214.769230825968, 23.0, 23.5384615044191]","[nan, nan, nan, nan]"
111,3.7,"[333.153845796401, 215.153846238952, 23.0, 23.3076922566287]","[nan, nan, nan, nan]"
112,3.7333,"[331.538461061868, 215.538461651936, 23.0, 23.0769230088383]","[nan, nan, nan, nan]"
113,3.7667,"[329.923076327335, 215.92307706492, 23.0, 22.8461537610478]","[nan, nan, nan, nan]"
114,3.8,"[328.307691592802, 216.307692477904, 23.0, 22.6153845132574]","[nan, nan, nan, nan]"
115,3.8333,"[326.692306858269, 216.692307890888, 23.0, 22.384615265467]","[nan, nan, nan, nan]"
116,3.8667,"[325.076922123736, 217.076923303872, 23.0, 22.1538460176766]","[nan, nan, nan, nan]"
117,3.9,"[323.461537389203, 217.461538716857, 23.0, 21.9230767698861]","[nan, nan, nan, nan]"
118,3.9333,"[321.84615265467, 217.846154129841, 23.0, 21.6923075220957]","[nan, nan, nan, nan]"
119,3.9667,"[320.230767920137, 218.230769542825, 23.0, 21.4615382743053]","[nan, nan, nan, nan]"
120,4.0,"[318.615383185604, 218.615384955809, 23.0, 21.2307690265148]","[nan, nan, nan, nan]"
121,4.0333,"[317.0, 219.0, 23.0, 21.0]","[nan, nan, nan, nan]"
122,4.0667,"[315.250000005538, 219.0, 23.4999999984177, 21.1666666661392]","[nan, nan, nan, nan]"
123,4.1,"[313.500000011076, 219.0, 23.9999999968354, 21.3333333322785]","[nan, nan, nan, nan]"
124,4.1333,"[311.750000016614, 219.0, 24.4999999952532, 21.4999999984177]","[nan, nan, nan, nan]"
125,4.1667,"[310.000000022152, 219.0, 24.9999999936709, 21.666666664557]","[nan, nan, nan, nan]"
126,4.2,"[308.25000002769, 219.0, 25.4999999920886, 21.8333333306962]","[nan, nan, nan, nan]"
127,4.2333,"[306.500000033228, 219.0, 25.9999999905063, 21.9999999968354]","[nan, nan, nan, nan]"
128,4.2667,"[304.750000038766, 219.0, 26.499999988924, 22.1666666629747]","[nan, nan, nan, nan]"
129,4.3,"[303.000000044304, 219.0, 26.9999999873418, 22.3333333291139]","[nan, nan, nan, nan]"
130,4.3333,"[301.250000049842, 219.0, 27.4999999857595, 22.4999999952532]","[nan, nan, nan, nan]"
131,4.3667,"[299.50000005538, 219.0, 27.9999999841772, 22.6666666613924]","[nan, nan, nan, nan]"
132,4.4,"[297.750000060918, 219.0, 28.4999999825949, 22.8333333275316]","[nan, nan, nan, nan]"
133,4.4333,"[296.0, 219.0, 29.0, 23.0]","[nan, nan, nan, nan]"
134,4.4667,"[294.699999874114, 219.200000019367, 28.8999999903165, 23.2000000193671]","[nan, nan, nan, nan]"
135,4.5,"[293.399999748228, 219.400000038734, 28.7999999806329, 23.4000000387342]","[nan, nan, nan, nan]"
136,4.5333,"[292.099999622342, 219.600000058101, 28.6999999709494, 23.6000000581013]","[nan, nan, nan, nan]"
137,4.5667,"[290.799999496456, 219.800000077468, 28.5999999612658, 23.8000000774684]","[nan, nan, nan, nan]"
138,4.6,"[289.49999937057, 220.000000096835, 28.4999999515823, 24.0000000968355]","[nan, nan, nan, nan]"
139,4.6333,"[288.199999244684, 220.200000116202, 28.3999999418987, 24.2000001162026]","[nan, nan, nan, nan]"
140,4.6667,"[286.899999118797, 220.40000013557, 28.2999999322152, 24.4000001355696]","[nan, nan, nan, nan]"
141,4.7,"[285.599998992911, 220.600000154937, 28.1999999225316, 24.6000001549367]","[nan, nan, nan, nan]"
142,4.7333,"[284.299998867025, 220.800000174304, 28.0999999128481, 24.8000001743038]","[nan, nan, nan, nan]"
143,4.7667,"[283.0, 221.0, 28.0, 25.0]","[nan, nan, nan, nan]"
144,4.8,"[281.583333337816, 221.583333331487, 27.9166666669304, 24.7500000007911]","[nan, nan, nan, nan]"
145,4.8333,"[280.166666675633, 222.166666662975, 27.8333333338608, 24.5000000015823]","[nan, nan, nan, nan]"
146,4.8667,"[278.750000013449, 222.749999994462, 27.7500000007911, 24.2500000023734]","[nan, nan, nan, nan]"
147,4.9,"[277.333333351266, 223.333333325949, 27.6666666677215, 24.0000000031646]","[nan, nan, nan, nan]"
148,4.9333,"[275.916666689082, 223.916666657437, 27.5833333346519, 23.7500000039557]","[nan, nan, nan, nan]"
149,4.9667,"[274.500000026899, 224.499999988924, 27.5000000015823, 23.5000000047468]","[nan, nan, nan, nan]"
150,5.0,"[273.083333364715, 225.083333320411, 27.4166666685127, 23.250000005538]","[nan, nan, nan, nan]"
151,5.0333,"[271.666666702532, 225.666666651899, 27.333333335443, 23.0000000063291]","[nan, nan, nan, nan]"
152,5.0667,"[270.250000040348, 226.249999983386, 27.2500000023734, 22.7500000071203]","[nan, nan, nan, nan]"
153,5.1,"[268.833333378164, 226.833333314874, 27.1666666693038, 22.5000000079114]","[nan, nan, nan, nan]"
154,5.1333,"[267.416666715981, 227.416666646361, 27.0833333362342, 22.2500000087025]","[nan, nan, nan, nan]"
155,5.1667,"[266.0, 228.0, 27.0, 22.0]","[nan, nan, nan, nan]"
156,5.2,"[264.800000243797, 228.0, 26.8000000406329, 21.9000000203165]","[nan, nan, nan, nan]"
157,5.2333,"[263.600000487595, 228.0, 26.6000000812658, 21.8000000406329]","[nan, nan, nan, nan]"
158,5.2667,"[262.400000731392, 228.0, 26.4000001218987, 21.7000000609494]","[nan, nan, nan, nan]"
159,5.3,"[261.20000097519, 228.0, 26.2000001625316, 21.6000000812658]","[nan, nan, nan, nan]"
160,5.3333,"[260.000001218987, 228.0, 26.0000002031645, 21.5000001015823]","[nan, nan, nan, nan]"
161,5.3667,"[258.800001462784, 228.0, 25.8000002437974, 21.4000001218987]","[nan, nan, nan, nan]"
162,5.4,"[257.600001706582, 228.0, 25.6000002844303, 21.3000001422152]","[nan, nan, nan, nan]"
163,5.4333,"[256.400001950379, 228.0, 25.4000003250632, 21.2000001625316]","[nan, nan, nan, nan]"
164,5.4667,"[255.200002194177, 228.0, 25.2000003656961, 21.1000001828481]","[nan, nan, nan, nan]"
165,5.5,"[254.0, 228.0, 25.0, 21.0]","[nan, nan, nan, nan]"
166,5.5333,"[252.333333338608, 228.333333332278, 25.3333333322785, 20.777777778481]","[nan, nan, nan, nan]"
167,5.5667,"[250.666666677215, 228.666666664557, 25.666666664557, 20.555555556962]","[nan, nan, nan, nan]"
168,5.6,"[249.000000015823, 228.999999996835, 25.9999999968354, 20.333333335443]","[nan, nan, nan, nan]"
169,5.6333,"[247.33333335443, 229.333333329114, 26.3333333291139, 20.1111111139241]","[nan, nan, nan, nan]"
170,5.6667,"[245.666666693038, 229.666666661392, 26.6666666613924, 19.8888888924051]","[nan, nan, nan, nan]"
171,5.7,"[244.000000031646, 229.999999993671, 26.9999999936709, 19.6666666708861]","[nan, nan, nan, nan]"
172,5.7333,"[242.333333370253, 230.333333325949, 27.3333333259494, 19.4444444493671]","[nan, nan, nan, nan]"
173,5.7667,"[240.666666708861, 230.666666658228, 27.6666666582279, 19.2222222278481]","[nan, nan, nan, nan]"
174,5.8,"[239.0, 231.0, 28.0, 19.0]","[nan, nan, nan, nan]"
175,5.8333,"[237.374999598892, 231.125000030854, 28.0, 18.8749999691456]","[nan, nan, nan, nan]"
176,5.8667,"[235.749999197785, 231.250000061709, 28.0, 18.7499999382911]","[nan, nan, nan, nan]"
177,5.9,"[234.124998796677, 231.375000092563, 28.0, 18.6249999074367]","[nan, nan, nan, nan]"
178,5.9333,"[232.499998395569, 231.500000123418, 28.0, 18.4999998765823]","[nan, nan, nan, nan]"
179,5.9667,"[230.874997994462, 231.625000154272, 28.0, 18.3749998457278]","[nan, nan, nan, nan]"
180,6.0,"[229.249997593354, 231.750000185127, 28.0, 18.2499998148734]","[nan, nan, nan, nan]"
181,6.0333,"[227.624997192246, 231.875000215981, 28.0, 18.1249997840189]","[nan, nan, nan, nan]"
182,6.0667,"[226.0, 232.0, 28.0, 18.0]","[nan, nan, nan, nan]"
183,6.1,"[224.900000223481, 231.700000060949, 27.5000001015823, 18.3999999187342]","[nan, nan, nan, nan]"
184,6.1333,"[223.800000446962, 231.400000121899, 27.0000002031645, 18.7999998374684]","[nan, nan, nan, nan]"
185,6.1667,"[222.700000670443, 231.100000182848, 26.5000003047468, 19.1999997562026]","[nan, nan, nan, nan]"
186,6.2,"[221.600000893924, 230.800000243797, 26.000000406329, 19.5999996749368]","[nan, nan, nan, nan]"
187,6.2333,"[220.500001117405, 230.500000304747, 25.5000005079113, 19.999999593671]","[nan, nan, nan, nan]"
188,6.2667,"[219.400001340886, 230.200000365696, 25.0000006094936, 20.3999995124052]","[nan, nan, nan, nan]"
189,6.3,"[218.300001564367, 229.900000426645, 24.5000007110758, 20.7999994311393]","[nan, nan, nan, nan]"
190,6.3333,"[217.200001787848, 229.600000487595, 24.0000008126581, 21.1999993498735]","[nan, nan, nan, nan]"
191,6.3667,"[216.100002011329, 229.300000548544, 23.5000009142403, 21.5999992686077]","[nan, nan, nan, nan]"
192,6.4,"[215.0, 229.0, 23.0, 22.0]","[nan, nan, nan, nan]"
193,6.4333,"[213.714285534681, 622.0, 229.357142907033, 207.0]","[23.0, 16.0, 22.0, 22.0]"
194,6.4667,"[212.428571069362, 620.0, 229.714285814066, 208.0]","[23.0, 16.0, 22.0, 23.0]"
195,6.5,"[211.142856604043, 617.0, 230.071428721099, 210.0]","[23.0, 21.0, 22.0, 19.0]"
196,6.5333,"[209.857142138724, 617.0, 230.428571628132, 211.0]","[24.0, 18.0, 22.0, 18.0]"
197,6.5667,"[208.571427673405, 617.0, 230.785714535165, 211.0]","[24.0, 15.0, 22.0, 18.0]"
198,6.6,"[207.285713208086, 617.0, 231.142857442198, 211.0]","[24.0, 15.0, 22.0, 20.0]"
199,6.6333,"[205.999998742766, 617.0, 231.500000349232, 211.0]","[25.0, 15.0, 23.0, 20.0]"
200,6.6667,"[204.714284277447, 617.0, 231.857143256265, 211.0]","[25.0, 15.0, 23.0, 23.0]"
201,6.7,"[203.428569812128, 608.0, 232.214286163298, 210.0]","[25.0, 23.0, 23.0, 23.0]"
202,6.7333,"[202.142855346809, 608.0, 232.571429070331, 210.0]","[25.0, 19.0, 23.0, 24.0]"
203,6.7667,"[200.85714088149, 605.0, 232.928571977364, 211.0]","[26.0, 22.0, 23.0, 23.0]"
204,6.8,"[199.571426416171, 605.0, 233.285714884397, 211.0]","[26.0, 22.0, 23.0, 25.0]"
205,6.8333,"[198.285711950852, 606.0, 233.64285779143, 214.0]","[26.0, 21.0, 23.0, 22.0]"
206,6.8667,"[197.0, 606.0, 234.0, 213.0]","[27.0, 18.0, 24.0, 22.0]"
207,6.9,"[603.0, 197.0, 215.0, 234.0]","[21.0, 26.0, 20.0, 22.0]"
208,6.9333,"[603.0, 200.0, 215.0, 234.0]","[18.0, 20.0, 20.0, 22.0]"
209,6.9667,"[605.0, 199.0, 215.0, 235.0]","[16.0, 22.0, 20.0, 21.0]"
210,7.0,"[619.0, 210.0, 215.0, 229.0]","[15.0, 27.0, 19.0, 26.0]"
211,7.0333,"[233.0, 232.0, 22.0, 23.0]","[nan, nan, nan, nan]"
212,7.0667,"[243.0, 235.0, 18.0, 18.0]","[nan, nan, nan, nan]"
213,7.1,"[258.0, 236.0, 23.0, 20.0]","[nan, nan, nan, nan]"
214,7.1333,"[283.0, 235.0, 17.0, 19.0]","[nan, nan, nan, nan]"
215,7.1667,"[295.0, 233.0, 19.0, 23.0]","[nan, nan, nan, nan]"
216,7.2,"[320.0, 236.0, 16.0, 20.0]","[nan, nan, nan, nan]"
217,7.2333,"[338.0, 236.0, 17.0, 21.0]","[nan, nan, nan, nan]"
218,7.2667,"[357.0, 234.0, 20.0, 24.0]","[nan, nan, nan, nan]"
219,7.3,"[369.0, 234.0, 15.0, 19.0]","[nan, nan, nan, nan]"
220,7.3333,"[387.0, 237.0, 18.0, 19.0]","[nan, nan, nan, nan]"
221,7.3667,"[399.336749633968, 230.500732064422, 33.6632503660322, 20.0]","[nan, nan, nan, nan]"
222,7.4,"[423.0, 236.0, 20.0, 16.0]","[nan, nan, nan, nan]"
223,7.4333,"[427.0, 235.0, 20.0, 20.0]","[nan, nan, nan, nan]"
224,7.4667,"[434.0, 232.0, 19.0, 23.0]","[nan, nan, nan, nan]"
225,7.5,"[450.0, 233.0, 31.0, 25.0]","[nan, nan, nan, nan]"
226,7.5333,"[439.0, 233.0, 22.0, 19.0]","[nan, nan, nan, nan]"
227,7.5667,"[436.0, 232.0, 21.0, 21.0]","[nan, nan, nan, nan]"
228,7.6,"[435.0, 234.0, 21.0, 21.0]","[nan, nan, nan, nan]"
229,7.6333,"[435.0, 235.0, 20.0, 20.0]","[nan, nan, nan, nan]"
230,7.6667,"[431.0, 238.0, 24.0, 16.0]","[nan, nan, nan, nan]"
231,7.7,"[432.0, 235.0, 21.0, 20.0]","[nan, nan, nan, nan]"
232,7.7333,"[430.0, 235.0, 23.0, 18.0]","[nan, nan, nan, nan]"
233,7.7667,"[428.916666666667, 235.083333333333, 22.8333333333333, 18.25]","[nan, nan, nan, nan]"
234,7.8,"[427.833333333333, 235.166666666667, 22.6666666666667, 18.5]","[nan, nan, nan, nan]"
235,7.8333,"[426.75, 235.25, 22.5, 18.75]","[nan, nan, nan, nan]"
236,7.8667,"[425.666666666667, 235.333333333333, 22.3333333333333, 19.0]","[nan, nan, nan, nan]"
237,7.9,"[424.583333333333, 235.416666666667, 22.1666666666667, 19.25]","[nan, nan, nan, nan]"
238,7.9333,"[423.5, 235.5, 22.0, 19.5]","[nan, nan, nan, nan]"
239,7.9667,"[422.416666666667, 235.583333333333, 21.8333333333333, 19.75]","[nan, nan, nan, nan]"
240,8.0,"[421.333333333333, 235.666666666667, 21.6666666666667, 20.0]","[nan, nan, nan, nan]"
241,8.0333,"[420.25, 235.75, 21.5, 20.25]","[nan, nan, nan, nan]"
242,8.0667,"[419.166666666667, 235.833333333333, 21.3333333333333, 20.5]","[nan, nan, nan, nan]"
243,8.1,"[418.083333333334, 235.916666666667, 21.1666666666667, 20.75]","[nan, nan, nan, nan]"
244,8.1333,"[417.0, 236.0, 21.0, 21.0]","[nan, nan, nan, nan]"
245,8.1667,"[415.79999988, 236.20000002, 21.50000005, 21.20000002]","[nan, nan, nan, nan]"
246,8.2,"[414.59999976, 236.40000004, 22.0000001, 21.40000004]","[nan, nan, nan, nan]"
247,8.2333,"[413.39999964, 236.60000006, 22.50000015, 21.60000006]","[nan, nan, nan, nan]"
248,8.2667,"[412.19999952, 236.80000008, 23.0000002, 21.80000008]","[nan, nan, nan, nan]"
249,8.3,"[410.9999994, 237.0000001, 23.50000025, 22.0000001]","[nan, nan, nan, nan]"
250,8.3333,"[409.79999928, 237.20000012, 24.0000003, 22.20000012]","[nan, nan, nan, nan]"
251,8.3667,"[408.59999916, 237.40000014, 24.50000035, 22.40000014]","[nan, nan, nan, nan]"
252,8.4,"[407.39999904, 237.60000016, 25.0000004, 22.60000016]","[nan, nan, nan, nan]"
253,8.4333,"[406.19999892, 237.80000018, 25.50000045, 22.80000018]","[nan, nan, nan, nan]"
254,8.4667,"[405.0, 238.0, 26.0, 23.0]","[nan, nan, nan, nan]"
255,8.5,"[403.909091008264, 238.181818165289, 26.1818181652893, 22.8181818347107]","[nan, nan, nan, nan]"
256,8.5333,"[402.818182016529, 238.363636330579, 26.3636363305785, 22.6363636694215]","[nan, nan, nan, nan]"
257,8.5667,"[401.727273024793, 238.545454495868, 26.5454544958678, 22.4545455041322]","[nan, nan, nan, nan]"
258,8.6,"[400.636364033058, 238.727272661157, 26.727272661157, 22.272727338843]","[nan, nan, nan, nan]"
