,time,object_1,object_2
97,3.2333,"[444.0, 299.0, 28.0, 36.0]","[nan, nan, nan, nan]"
98,3.2667,"[437.199994386753, 297.599998844331, 28.2000001650955, 36.0]","[nan, nan, nan, nan]"
99,3.3,"[430.399995790065, 296.199999133249, 28.4000001238216, 36.0]","[nan, nan, nan, nan]"
100,3.3333,"[423.599997193376, 294.799999422166, 28.6000000825478, 36.0]","[nan, nan, nan, nan]"
101,3.3667,"[416.799998596688, 293.399999711083, 28.8000000412739, 36.0]","[nan, nan, nan, nan]"
102,3.4,"[410.0, 292.0, 29.0, 36.0]","[nan, nan, nan, nan]"
103,3.4333,"[402.250005664412, 286.250004202628, 29.499999634554, 36.499999634554]","[nan, nan, nan, nan]"
104,3.4667,"[394.500003776275, 280.500002801752, 29.9999997563694, 36.9999997563694]","[nan, nan, nan, nan]"
105,3.5,"[386.750001888137, 274.750001400876, 30.4999998781847, 37.4999998781847]","[nan, nan, nan, nan]"
106,3.5333,"[379.0, 269.0, 31.0, 38.0]","[nan, nan, nan, nan]"
107,3.5667,"[372.750004568074, 268.000000730892, 29.0000014617838, 36.5000010963378]","[nan, nan, nan, nan]"
108,3.6,"[366.500003045383, 267.000000487261, 27.0000009745225, 35.0000007308919]","[nan, nan, nan, nan]"
109,3.6333,"[360.250001522691, 266.000000243631, 25.0000004872613, 33.5000003654459]","[nan, nan, nan, nan]"
110,3.6667,"[354.0, 265.0, 23.0, 32.0]","[nan, nan, nan, nan]"
111,3.7,"[346.599993891466, 258.999995047135, 23.6000004952865, 33.200000990573]","[nan, nan, nan, nan]"
112,3.7333,"[339.1999954186, 252.999996285351, 24.2000003714649, 34.4000007429298]","[nan, nan, nan, nan]"
113,3.7667,"[331.799996945733, 246.999997523567, 24.8000002476433, 35.6000004952865]","[nan, nan, nan, nan]"
114,3.8,"[324.399998472867, 240.999998761784, 25.4000001238216, 36.8000002476433]","[nan, nan, nan, nan]"
115,3.8333,"[317.0, 235.0, 26.0, 38.0]","[nan, nan, nan, nan]"
116,3.8667,"[309.666666573248, 232.666666636943, 25.3333333248408, 36.9999999872611]","[nan, nan, nan, nan]"
117,3.9,"[302.333333286624, 230.333333318471, 24.6666666624204, 35.9999999936306]","[nan, nan, nan, nan]"
118,3.9333,"[295.0, 228.0, 24.0, 35.0]","[nan, nan, nan, nan]"
119,3.9667,"[287.833333105095, 222.333333152866, 24.333333343949, 34.666666656051]","[nan, nan, nan, nan]"
120,4.0,"[280.666666484076, 216.666666522293, 24.6666666751592, 34.3333333248408]","[nan, nan, nan, nan]"
121,4.0333,"[273.499999863057, 210.99999989172, 25.0000000063694, 33.9999999936306]","[nan, nan, nan, nan]"
122,4.0667,"[266.333333242038, 205.333333261146, 25.3333333375796, 33.6666666624204]","[nan, nan, nan, nan]"
123,4.1,"[259.166666621019, 199.666666630573, 25.6666666687898, 33.3333333312102]","[nan, nan, nan, nan]"
124,4.1333,"[252.0, 194.0, 26.0, 33.0]","[nan, nan, nan, nan]"
125,4.1667,"[244.99999977707, 188.499999824841, 26.5000000159236, 33.333333343949]","[nan, nan, nan, nan]"
126,4.2,"[237.999999821656, 182.999999859873, 27.0000000127389, 33.6666666751592]","[nan, nan, nan, nan]"
127,4.2333,"[230.999999866242, 177.499999894905, 27.5000000095541, 34.0000000063694]","[nan, nan, nan, nan]"
128,4.2667,"[223.999999910828, 171.999999929936, 28.0000000063694, 34.3333333375796]","[nan, nan, nan, nan]"
129,4.3,"[216.999999955414, 166.499999964968, 28.5000000031847, 34.6666666687898]","[nan, nan, nan, nan]"
130,4.3333,"[210.0, 161.0, 29.0, 35.0]","[nan, nan, nan, nan]"
131,4.3667,"[203.600005393121, 155.600004550446, 28.800000168535, 35.8999992415923]","[nan, nan, nan, nan]"
132,4.4,"[197.200004793886, 150.200004044841, 28.6000001498089, 36.7999993258598]","[nan, nan, nan, nan]"
133,4.4333,"[190.80000419465, 144.800003539236, 28.4000001310828, 37.6999994101273]","[nan, nan, nan, nan]"
134,4.4667,"[184.400003595414, 139.400003033631, 28.2000001123567, 38.5999994943949]","[nan, nan, nan, nan]"
135,4.5,"[178.000002996179, 134.000002528026, 28.0000000936306, 39.4999995786624]","[nan, nan, nan, nan]"
136,4.5333,"[171.600002396943, 128.600002022421, 27.8000000749045, 40.3999996629299]","[nan, nan, nan, nan]"
137,4.5667,"[165.200001797707, 123.200001516815, 27.6000000561783, 41.2999997471974]","[nan, nan, nan, nan]"
138,4.6,"[158.800001198471, 117.80000101121, 27.4000000374522, 42.199999831465]","[nan, nan, nan, nan]"
139,4.6333,"[152.400000599236, 112.400000505605, 27.2000000187261, 43.0999999157325]","[nan, nan, nan, nan]"
140,4.6667,"[146.0, 107.0, 27.0, 44.0]","[nan, nan, nan, nan]"
141,4.7,"[138.624993218054, 103.499996781449, 27.5000004597929, 43.6249996551553]","[nan, nan, nan, nan]"
142,4.7333,"[131.249994186904, 99.9999972412423, 28.0000003941082, 43.2499997044188]","[nan, nan, nan, nan]"
143,4.7667,"[123.874995155753, 96.4999977010353, 28.5000003284235, 42.8749997536824]","[nan, nan, nan, nan]"
144,4.8,"[116.499996124602, 92.9999981608282, 29.0000002627388, 42.4999998029459]","[nan, nan, nan, nan]"
145,4.8333,"[109.124997093452, 89.4999986206212, 29.5000001970541, 42.1249998522094]","[nan, nan, nan, nan]"
146,4.8667,"[101.749998062301, 85.9999990804141, 30.0000001313694, 41.7499999014729]","[nan, nan, nan, nan]"
147,4.9,"[94.3749990311506, 82.4999995402071, 30.5000000656847, 41.3749999507365]","[nan, nan, nan, nan]"
148,4.9333,"[87.0, 79.0, 31.0, 41.0]","[nan, nan, nan, nan]"
149,4.9667,"[79.2222218259024, 75.6666664968153, 30.6666666496815, 41.2222222335457]","[nan, nan, nan, nan]"
150,5.0,"[71.4444440976646, 72.3333331847134, 30.3333333184713, 41.4444444543525]","[nan, nan, nan, nan]"
151,5.0333,"[63.6666663694268, 68.9999998726115, 29.9999999872611, 41.6666666751592]","[nan, nan, nan, nan]"
152,5.0667,"[55.888888641189, 65.6666665605096, 29.666666656051, 41.888888895966]","[nan, nan, nan, nan]"
153,5.1,"[48.1111109129512, 62.3333332484077, 29.3333333248408, 42.1111111167728]","[nan, nan, nan, nan]"
154,5.1333,"[40.3333331847134, 58.9999999363057, 28.9999999936306, 42.3333333375796]","[nan, nan, nan, nan]"
155,5.1667,"[32.5555554564756, 55.6666666242038, 28.6666666624204, 42.5555555583864]","[nan, nan, nan, nan]"
156,5.2,"[24.7777777282378, 52.3333333121019, 28.3333333312102, 42.7777777791932]","[nan, nan, nan, nan]"
157,5.2333,"[17.0, 49.0, 28.0, 43.0]","[nan, nan, nan, nan]"
158,5.2667,"[592.0, 46.0, 32.0, 45.0]","[nan, nan, nan, nan]"
159,5.3,"[579.499981250009, 44.4999977500011, 32.0, 48.2500048749976]","[nan, nan, nan, nan]"
160,5.3333,"[566.999987500006, 42.9999985000007, 32.0, 51.5000032499984]","[nan, nan, nan, nan]"
161,5.3667,"[554.499993750003, 41.4999992500004, 32.0, 54.7500016249992]","[nan, nan, nan, nan]"
162,5.4,"[542.0, 40.0, 32.0, 58.0]","[nan, nan, nan, nan]"
163,5.4333,"[526.000012000003, 36.2500028125007, 33.9999984999996, 58.4999996249999]","[nan, nan, nan, nan]"
164,5.4667,"[510.000008000002, 32.5000018750005, 35.9999989999998, 58.9999997499999]","[nan, nan, nan, nan]"
165,5.5,"[494.000004000001, 28.7500009375002, 37.9999994999999, 59.499999875]","[nan, nan, nan, nan]"
166,5.5333,"[478.0, 25.0, 40.0, 60.0]","[nan, nan, nan, nan]"
167,5.5667,"[464.250010312503, 26.4999988749997, 38.7500009375003, 59.0000007500002]","[nan, nan, nan, nan]"
168,5.6,"[450.500006875002, 27.9999992499998, 37.5000006250002, 58.0000005000001]","[nan, nan, nan, nan]"
169,5.6333,"[436.750003437501, 29.4999996249999, 36.2500003125001, 57.0000002500001]","[nan, nan, nan, nan]"
170,5.6667,"[423.0, 31.0, 35.0, 56.0]","[nan, nan, nan, nan]"
171,5.7,"[407.599987680003, 28.7999982400004, 36.6000012799997, 56.0]","[nan, nan, nan, nan]"
172,5.7333,"[392.199990760002, 26.5999986800003, 38.2000009599998, 56.0]","[nan, nan, nan, nan]"
173,5.7667,"[376.799993840001, 24.3999991200002, 39.8000006399999, 56.0]","[nan, nan, nan, nan]"
174,5.8,"[361.399996920001, 22.1999995600001, 41.4000003199999, 56.0]","[nan, nan, nan, nan]"
175,5.8333,"[346.0, 20.0, 43.0, 56.0]","[nan, nan, nan, nan]"
176,5.8667,"[331.250011062503, 20.0, 41.7500009375002, 56.0]","[nan, nan, nan, nan]"
177,5.9,"[316.500007375002, 20.0, 40.5000006250002, 56.0]","[nan, nan, nan, nan]"
178,5.9333,"[301.750003687501, 20.0, 39.2500003125001, 56.0]","[nan, nan, nan, nan]"
179,5.9667,"[287.0, 20.0, 38.0, 56.0]","[nan, nan, nan, nan]"
180,6.0,"[269.999974500013, 21.5000022499989, 37.4999992500004, 52.2499943750028]","[nan, nan, nan, nan]"
181,6.0333,"[252.999983000009, 23.0000014999992, 36.9999995000003, 48.4999962500019]","[nan, nan, nan, nan]"
182,6.0667,"[235.999991500004, 24.5000007499996, 36.4999997500001, 44.7499981250009]","[nan, nan, nan, nan]"
183,6.1,"[219.0, 26.0, 36.0, 41.0]","[nan, nan, nan, nan]"
184,6.1333,"[203.000016000016, 17.5000085000084, 35.000001000001, 47.999992999993]","[nan, nan, nan, nan]"
185,6.1667,"[187.0, 12.6193265007321, 34.0, 51.3806734992679]","[nan, nan, nan, nan]"
186,6.2,"[167.333333333333, 11.8696925329429, 36.0, 55.7969741337238]","[nan, nan, nan, nan]"
187,6.2333,"[147.666666666667, 12.3333333333333, 38.6666666666667, 59.6666666666667]","[nan, nan, nan, nan]"
188,6.2667,"[128.0, 14.0, 41.0, 62.0]","[nan, nan, nan, nan]"
189,6.3,"[106.0, 22.0, 42.0, 55.0]","[nan, nan, nan, nan]"
190,6.3333,"[91.3333333333332, 21.0, 42.0, 49.6666666666666]","[nan, nan, nan, nan]"
191,6.3667,"[76.6666666666666, 20.0, 42.0, 44.3333333333333]","[nan, nan, nan, nan]"
192,6.4,"[62.0, 19.0, 42.0, 39.0]","[nan, nan, nan, nan]"
193,6.4333,"[202.0, 309.0, 30.0, 28.0]","[nan, nan, nan, nan]"
194,6.4667,"[205.33333340249, 309.333333340249, 30.333333340249, 27.8333333298755]","[nan, nan, nan, nan]"
195,6.5,"[208.666666721992, 309.666666672199, 30.6666666721992, 27.6666666639004]","[nan, nan, nan, nan]"
196,6.5333,"[212.000000041494, 310.000000004149, 31.0000000041494, 27.4999999979253]","[nan, nan, nan, nan]"
197,6.5667,"[215.333333360996, 310.3333333361, 31.3333333360996, 27.3333333319502]","[nan, nan, nan, nan]"
198,6.6,"[218.666666680498, 310.66666666805, 31.6666666680498, 27.1666666659751]","[nan, nan, nan, nan]"
199,6.6333,"[222.0, 311.0, 32.0, 27.0]","[nan, nan, nan, nan]"
200,6.6667,"[224.857140479295, 310.71428595207, 32.2857140479295, 26.2857148801762]","[nan, nan, nan, nan]"
201,6.7,"[227.714283732746, 310.428571626725, 32.5714283732746, 25.5714290668135]","[nan, nan, nan, nan]"
202,6.7333,"[230.571426986197, 310.14285730138, 32.8571426986197, 24.8571432534508]","[nan, nan, nan, nan]"
203,6.7667,"[233.428570239648, 309.857142976035, 33.1428570239648, 24.1428574400881]","[nan, nan, nan, nan]"
204,6.8,"[236.285713493098, 309.57142865069, 33.4285713493098, 23.4285716267254]","[nan, nan, nan, nan]"
205,6.8333,"[239.142856746549, 309.285714325345, 33.7142856746549, 22.7142858133627]","[nan, nan, nan, nan]"
206,6.8667,"[242.0, 309.0, 34.0, 22.0]","[nan, nan, nan, nan]"
207,6.9,"[244.500000051867, 307.999999979253, 34.333333340249, 22.333333340249]","[nan, nan, nan, nan]"
208,6.9333,"[247.000000041494, 306.999999983402, 34.6666666721992, 22.6666666721992]","[nan, nan, nan, nan]"
209,6.9667,"[249.50000003112, 305.999999987552, 35.0000000041494, 23.0000000041494]","[nan, nan, nan, nan]"
210,7.0,"[252.000000020747, 304.999999991701, 35.3333333360996, 23.3333333360996]","[nan, nan, nan, nan]"
211,7.0333,"[254.500000010373, 303.999999995851, 35.6666666680498, 23.6666666680498]","[nan, nan, nan, nan]"
212,7.0667,"[257.0, 303.0, 36.0, 24.0]","[nan, nan, nan, nan]"
213,7.1,"[258.71428869574, 298.999993043274, 36.0, 24.1428573913117]","[nan, nan, nan, nan]"
214,7.1333,"[260.428573913117, 294.999994202728, 36.0, 24.2857144927597]","[nan, nan, nan, nan]"
215,7.1667,"[262.142859130493, 290.999995362183, 36.0, 24.4285715942078]","[nan, nan, nan, nan]"
216,7.2,"[263.85714434787, 286.999996521637, 36.0, 24.5714286956558]","[nan, nan, nan, nan]"
217,7.2333,"[265.571429565247, 282.999997681091, 36.0, 24.7142857971039]","[nan, nan, nan, nan]"
218,7.2667,"[267.285714782623, 278.999998840546, 36.0, 24.8571428985519]","[nan, nan, nan, nan]"
219,7.3,"[269.0, 275.0, 36.0, 25.0]","[nan, nan, nan, nan]"
220,7.3333,"[269.0, 266.28572153815, 36.8571421437886, 26.5714272636123]","[nan, nan, nan, nan]"
221,7.3667,"[269.0, 257.571434615125, 37.7142851198238, 28.1428560530103]","[nan, nan, nan, nan]"
222,7.4,"[269.0, 248.8571476921, 38.571428095859, 29.7142848424082]","[nan, nan, nan, nan]"
223,7.4333,"[269.0, 240.142860769075, 39.4285710718943, 31.2857136318062]","[nan, nan, nan, nan]"
224,7.4667,"[269.0, 231.42857384605, 40.2857140479295, 32.8571424212041]","[nan, nan, nan, nan]"
225,7.5,"[269.0, 222.714286923025, 41.1428570239648, 34.4285712106021]","[nan, nan, nan, nan]"
226,7.5333,"[269.0, 214.0, 42.0, 36.0]","[nan, nan, nan, nan]"
227,7.5667,"[267.399998693444, 203.199991180749, 43.0000008165973, 36.6000004899584]","[nan, nan, nan, nan]"
228,7.6,"[265.799999020083, 192.399993385562, 44.000000612448, 37.2000003674688]","[nan, nan, nan, nan]"
229,7.6333,"[264.199999346722, 181.599995590374, 45.0000004082987, 37.8000002449792]","[nan, nan, nan, nan]"
