,time,object_1,object_2
45,1.5,"[440.63636406112, 332.27272734352, 24.6363634770801, 20.9090908206]","[nan, nan, nan, nan]"
46,1.5333,"[438.45454609168, 331.90909101528, 25.4545452156201, 21.3636362309001]","[nan, nan, nan, nan]"
47,1.5667,"[436.27272812224, 331.54545468704, 26.2727269541602, 21.8181816412001]","[nan, nan, nan, nan]"
48,1.6,"[434.0909101528, 331.1818183588, 27.0909086927002, 22.2727270515001]","[nan, nan, nan, nan]"
49,1.6333,"[431.909092183359, 330.81818203056, 27.9090904312402, 22.7272724618001]","[nan, nan, nan, nan]"
50,1.6667,"[429.727274213919, 330.45454570232, 28.7272721697803, 23.1818178721001]","[nan, nan, nan, nan]"
51,1.7,"[427.545456244479, 330.09090937408, 29.5454539083203, 23.6363632824002]","[nan, nan, nan, nan]"
52,1.7333,"[425.363638275039, 329.72727304584, 30.3636356468604, 24.0909086927002]","[nan, nan, nan, nan]"
53,1.7667,"[423.181820305599, 329.3636367176, 31.1818173854004, 24.5454541030002]","[nan, nan, nan, nan]"
54,1.8,"[421.0, 329.0, 32.0, 25.0]","[nan, nan, nan, nan]"
55,1.8333,"[419.199999831576, 328.599999962572, 32.1000000093569, 25.1000000093569]","[nan, nan, nan, nan]"
56,1.8667,"[417.399999663151, 328.199999925145, 32.2000000187138, 25.2000000187138]","[nan, nan, nan, nan]"
57,1.9,"[415.599999494727, 327.799999887717, 32.3000000280707, 25.3000000280707]","[nan, nan, nan, nan]"
58,1.9333,"[413.799999326302, 327.399999850289, 32.4000000374276, 25.4000000374277]","[nan, nan, nan, nan]"
59,1.9667,"[411.999999157878, 326.999999812862, 32.5000000467846, 25.5000000467846]","[nan, nan, nan, nan]"
60,2.0,"[410.199998989453, 326.599999775434, 32.6000000561415, 25.6000000561415]","[nan, nan, nan, nan]"
61,2.0333,"[408.399998821029, 326.199999738006, 32.7000000654984, 25.7000000654984]","[nan, nan, nan, nan]"
62,2.0667,"[406.599998652604, 325.799999700579, 32.8000000748553, 25.8000000748553]","[nan, nan, nan, nan]"
63,2.1,"[404.79999848418, 325.399999663151, 32.9000000842122, 25.9000000842122]","[nan, nan, nan, nan]"
64,2.1333,"[403.0, 325.0, 33.0, 26.0]","[nan, nan, nan, nan]"
65,2.1667,"[401.54545468704, 324.90909091794, 32.36363642558, 25.81818183588]","[nan, nan, nan, nan]"
66,2.2,"[400.09090937408, 324.81818183588, 31.7272728511599, 25.63636367176]","[nan, nan, nan, nan]"
67,2.2333,"[398.63636406112, 324.72727275382, 31.0909092767399, 25.45454550764]","[nan, nan, nan, nan]"
68,2.2667,"[397.18181874816, 324.63636367176, 30.4545457023199, 25.27272734352]","[nan, nan, nan, nan]"
69,2.3,"[395.7272734352, 324.5454545897, 29.8181821278998, 25.0909091794]","[nan, nan, nan, nan]"
70,2.3333,"[394.27272812224, 324.45454550764, 29.1818185534798, 24.9090910152799]","[nan, nan, nan, nan]"
71,2.3667,"[392.818182809279, 324.36363642558, 28.5454549790598, 24.7272728511599]","[nan, nan, nan, nan]"
72,2.4,"[391.363637496319, 324.27272734352, 27.9090914046398, 24.5454546870399]","[nan, nan, nan, nan]"
73,2.4333,"[389.909092183359, 324.18181826146, 27.2727278302197, 24.3636365229199]","[nan, nan, nan, nan]"
74,2.4667,"[388.454546870399, 324.0909091794, 26.6363642557997, 24.1818183587999]","[nan, nan, nan, nan]"
75,2.5,"[387.0, 324.0, 26.0, 24.0]","[nan, nan, nan, nan]"
76,2.5333,"[385.000000012862, 323.555555558414, 26.5555555519829, 24.3333333311897]","[nan, nan, nan, nan]"
77,2.5667,"[383.000000025723, 323.111111116827, 27.1111111039657, 24.6666666623794]","[nan, nan, nan, nan]"
78,2.6,"[381.000000038585, 322.666666675241, 27.6666666559486, 24.9999999935691]","[nan, nan, nan, nan]"
79,2.6333,"[379.000000051447, 322.222222233655, 28.2222222079314, 25.3333333247588]","[nan, nan, nan, nan]"
80,2.6667,"[377.000000064309, 321.777777792069, 28.7777777599143, 25.6666666559485]","[nan, nan, nan, nan]"
81,2.7,"[375.00000007717, 321.333333350482, 29.3333333118971, 25.9999999871383]","[nan, nan, nan, nan]"
82,2.7333,"[373.000000090032, 320.888888908896, 29.88888886388, 26.333333318328]","[nan, nan, nan, nan]"
83,2.7667,"[371.000000102894, 320.44444446731, 30.4444444158628, 26.6666666495177]","[nan, nan, nan, nan]"
84,2.8,"[369.0, 320.0, 31.0, 27.0]","[nan, nan, nan, nan]"
85,2.8333,"[367.181817862932, 320.090909106853, 30.6363635725864, 26.6363635725864]","[nan, nan, nan, nan]"
86,2.8667,"[365.363635725864, 320.181818213707, 30.2727271451728, 26.2727271451728]","[nan, nan, nan, nan]"
87,2.9,"[363.545453588796, 320.27272732056, 29.9090907177593, 25.9090907177593]","[nan, nan, nan, nan]"
88,2.9333,"[361.727271451728, 320.363636427414, 29.5454542903457, 25.5454542903457]","[nan, nan, nan, nan]"
89,2.9667,"[359.909089314661, 320.454545534267, 29.1818178629321, 25.1818178629321]","[nan, nan, nan, nan]"
90,3.0,"[358.090907177593, 320.545454641121, 28.8181814355185, 24.8181814355185]","[nan, nan, nan, nan]"
91,3.0333,"[356.272725040525, 320.636363747974, 28.4545450081049, 24.4545450081049]","[nan, nan, nan, nan]"
92,3.0667,"[354.454542903457, 320.727272854827, 28.0909085806913, 24.0909085806913]","[nan, nan, nan, nan]"
93,3.1,"[352.636360766389, 320.818181961681, 27.7272721532778, 23.7272721532778]","[nan, nan, nan, nan]"
94,3.1333,"[350.818178629321, 320.909091068534, 27.3636357258642, 23.3636357258642]","[nan, nan, nan, nan]"
95,3.1667,"[349.0, 321.0, 27.0, 23.0]","[nan, nan, nan, nan]"
96,3.2,"[347.125000246433, 320.125000115002, 27.0, 23.6249999178557]","[nan, nan, nan, nan]"
97,3.2333,"[345.250000492866, 319.250000230004, 27.0, 24.2499998357114]","[nan, nan, nan, nan]"
98,3.2667,"[343.375000739298, 318.375000345006, 27.0, 24.8749997535672]","[nan, nan, nan, nan]"
99,3.3,"[341.500000985731, 317.500000460008, 27.0, 25.4999996714229]","[nan, nan, nan, nan]"
100,3.3333,"[339.625001232164, 316.62500057501, 27.0, 26.1249995892786]","[nan, nan, nan, nan]"
101,3.3667,"[337.750001478597, 315.750000690012, 27.0, 26.7499995071343]","[nan, nan, nan, nan]"
102,3.4,"[335.87500172503, 314.875000805014, 27.0, 27.37499942499]","[nan, nan, nan, nan]"
103,3.4333,"[334.0, 314.0, 27.0, 28.0]","[nan, nan, nan, nan]"
104,3.4667,"[331.590908996897, 313.909090905543, 26.8181818110866, 27.9545454527717]","[nan, nan, nan, nan]"
105,3.5,"[329.181817993795, 313.818181811087, 26.6363636221732, 27.9090909055433]","[nan, nan, nan, nan]"
106,3.5333,"[326.772726990692, 128.0, 313.72727271663, 379.0]","[26.0, 27.0, 27.0, 23.0]"
107,3.5667,"[324.36363598759, 126.916666671951, 313.636363622173, 378.916666667073]","[26.2727272443464, 27.0833333329268, 27.8181818110866, 23.3333333317073]"
108,3.6,"[321.954544984487, 125.833333343902, 313.545454527716, 378.833333334146]","[26.090909055433, 27.1666666658537, 27.7727272638583, 23.6666666634146]"
109,3.6333,"[319.545453981385, 124.750000015854, 313.45454543326, 378.75000000122]","[25.9090908665196, 27.2499999987805, 27.7272727166299, 23.9999999951219]"
110,3.6667,"[317.136362978282, 123.666666687805, 313.363636338803, 378.666666668293]","[25.7272726776062, 27.3333333317073, 27.6818181694016, 24.3333333268293]"
111,3.7,"[314.72727197518, 122.583333359756, 313.272727244346, 378.583333335366]","[25.5454544886928, 27.4166666646342, 27.6363636221732, 24.6666666585366]"
112,3.7333,"[312.318180972077, 121.500000031707, 313.18181814989, 378.500000002439]","[25.3636362997794, 27.499999997561, 27.5909090749449, 24.9999999902439]"
113,3.7667,"[309.909089968975, 120.416666703659, 313.090909055433, 378.416666669512]","[25.181818110866, 27.5833333304878, 27.5454545277165, 25.3333333219512]"
114,3.8,"[307.499998965872, 119.33333337561, 312.999999960976, 378.333333336585]","[24.9999999219526, 27.6666666634146, 27.4999999804882, 25.6666666536585]"
115,3.8333,"[305.09090796277, 118.250000047561, 312.909090866519, 378.250000003659]","[24.8181817330392, 27.7499999963415, 27.4545454332598, 25.9999999853658]"
116,3.8667,"[302.681816959667, 117.166666719512, 312.818181772063, 378.166666670732]","[24.6363635441258, 27.8333333292683, 27.4090908860315, 26.3333333170732]"
117,3.9,"[300.272725956565, 116.083333391463, 312.727272677606, 378.083333337805]","[24.4545453552124, 27.9166666621951, 27.3636363388031, 26.6666666487805]"
118,3.9333,"[297.863634953462, 115.0, 312.636363583149, 378.0]","[24.272727166299, 28.0, 27.3181817915748, 27.0]"
119,3.9667,"[295.45454395036, 114.055555560163, 312.545454488692, 377.888888889431]","[24.0909089773857, 28.0, 27.2727272443464, 26.8333333341463]"
120,4.0,"[293.045452947257, 113.111111120325, 312.454545394236, 377.777777778862]","[23.9090907884723, 28.0, 27.2272726971181, 26.6666666682927]"
121,4.0333,"[290.636361944155, 112.166666680488, 312.363636299779, 377.666666668293]","[23.7272725995589, 28.0, 27.1818181498897, 26.500000002439]"
122,4.0667,"[288.227270941052, 111.22222224065, 312.272727205322, 377.555555557724]","[23.5454544106455, 28.0, 27.1363636026614, 26.3333333365854]"
123,4.1,"[285.81817993795, 110.277777800813, 312.181818110866, 377.444444447155]","[23.3636362217321, 28.0, 27.090909055433, 26.1666666707317]"
124,4.1333,"[283.409088934847, 109.333333360976, 312.090909016409, 377.333333336585]","[23.1818180328187, 28.0, 27.0454545082047, 26.0000000048781]"
125,4.1667,"[281.0, 108.388888921138, 312.0, 377.222222226016]","[23.0, 28.0, 27.0, 25.8333333390244]"
126,4.2,"[278.7272729485, 107.444444481301, 311.90909091794, 377.111111115447]","[23.36363632824, 28.0, 26.0909091794, 25.6666666731707]"
127,4.2333,"[276.454545897, 106.500000041463, 311.81818183588, 377.000000004878]","[23.72727265648, 28.0, 25.1818183587999, 25.5000000073171]"
128,4.2667,"[274.1818188455, 105.555555601626, 311.72727275382, 376.888888894309]","[24.09090898472, 28.0, 24.2727275381999, 25.3333333414634]"
129,4.3,"[271.909091794, 104.611111161789, 311.63636367176, 376.77777778374]","[24.4545453129601, 28.0, 23.3636367175998, 25.1666666756098]"
130,4.3333,"[269.636364742499, 103.666666721951, 311.5454545897, 376.666666673171]","[24.8181816412001, 28.0, 22.4545458969998, 25.0000000097561]"
131,4.3667,"[267.363637690999, 102.722222282114, 311.45454550764, 376.555555562602]","[25.1818179694401, 28.0, 21.5454550763997, 24.8333333439024]"
132,4.4,"[265.090910639499, 101.777777842276, 311.36363642558, 376.444444452033]","[25.5454542976801, 28.0, 20.6363642557997, 24.6666666780488]"
133,4.4333,"[262.818183587999, 100.833333402439, 311.27272734352, 376.333333341464]","[25.9090906259201, 28.0, 19.7272734351997, 24.5000000121951]"
134,4.4667,"[260.545456536499, 99.8888889626016, 311.18181826146, 376.222222230895]","[26.2727269541601, 28.0, 18.8181826145996, 24.3333333463415]"
135,4.5,"[258.272729484999, 98.9444445227642, 311.0909091794, 376.111111120326]","[26.6363632824002, 28.0, 17.9090917939996, 24.1666666804878]"
136,4.5333,"[256.0, 98.0, 311.0, 376.0]","[27.0, 28.0, 17.0, 24.0]"
137,4.5667,"[254.000000012862, 96.941176538037, 311.066666666238, 375.764705897342]","[26.8666666675241, 28.0588235256646, 17.3333333311897, 24.0]"
138,4.6,"[252.000000025723, 95.8823530760739, 311.133333332476, 375.529411794683]","[26.7333333350482, 28.1176470513292, 17.6666666623794, 24.0]"
139,4.6333,"[250.000000038585, 94.8235296141109, 311.199999998714, 375.294117692025]","[26.6000000025723, 28.1764705769938, 17.9999999935691, 24.0]"
140,4.6667,"[248.000000051447, 93.7647061521478, 311.266666664952, 375.058823589366]","[26.4666666700965, 28.2352941026585, 18.3333333247588, 24.0]"
141,4.7,"[246.000000064309, 92.7058826901848, 311.33333333119, 374.823529486708]","[26.3333333376206, 28.2941176283231, 18.6666666559485, 24.0]"
142,4.7333,"[244.00000007717, 91.6470592282217, 311.399999997428, 374.588235384049]","[26.2000000051447, 28.3529411539877, 18.9999999871383, 24.0]"
143,4.7667,"[242.000000090032, 90.5882357662587, 311.466666663666, 374.352941281391]","[26.0666666726688, 28.4117646796523, 19.333333318328, 24.0]"
144,4.8,"[240.000000102894, 89.5294123042956, 311.533333329904, 374.117647178733]","[25.9333333401929, 28.4705882053169, 19.6666666495177, 24.0]"
145,4.8333,"[238.000000115756, 88.4705888423326, 311.599999996142, 373.882353076074]","[25.800000007717, 28.5294117309815, 19.9999999807074, 24.0]"
146,4.8667,"[236.000000128617, 87.4117653803696, 311.666666662379, 373.647058973416]","[25.6666666752411, 28.5882352566461, 20.3333333118971, 24.0]"
147,4.9,"[234.000000141479, 86.3529419184065, 311.733333328617, 373.411764870757]","[25.5333333427653, 28.6470587823108, 20.6666666430868, 24.0]"
148,4.9333,"[232.000000154341, 85.2941184564435, 311.799999994855, 373.176470768099]","[25.4000000102894, 28.7058823079754, 20.9999999742765, 24.0]"
149,4.9667,"[230.000000167203, 84.2352949944804, 311.866666661093, 372.94117666544]","[25.2666666778135, 28.76470583364, 21.3333333054662, 24.0]"
150,5.0,"[228.000000180064, 83.1764715325174, 311.933333327331, 372.705882562782]","[25.1333333453376, 28.8235293593046, 21.6666666366559, 24.0]"
151,5.0333,"[226.0, 82.1176480705543, 312.0, 372.470588460124]","[25.0, 28.8823528849692, 22.0, 24.0]"
152,5.0667,"[223.699999784791, 81.0588246085913, 311.899999990643, 372.235294357465]","[26.1000001029261, 28.9411764106338, 22.3000000280707, 24.0]"
153,5.1,"[221.399999569582, 80.0, 311.799999981286, 372.0]","[27.2000002058521, 29.0, 22.6000000561415, 24.0]"
154,5.1333,"[219.099999354373, 78.8333333390244, 311.699999971929, 372.0]","[28.3000003087782, 29.1666666658537, 22.9000000842122, 24.2222222211382]"
155,5.1667,"[216.799999139164, 77.6666666780488, 311.599999962572, 372.0]","[29.4000004117042, 29.3333333317073, 23.200000112283, 24.4444444422764]"
156,5.2,"[214.499998923955, 76.5000000170732, 311.499999953215, 372.0]","[30.5000005146303, 29.499999997561, 23.5000001403537, 24.6666666634146]"
157,5.2333,"[212.199998708746, 75.3333333560976, 311.399999943859, 372.0]","[31.6000006175563, 29.6666666634146, 23.8000001684244, 24.8888888845528]"
158,5.2667,"[209.899998493537, 74.166666695122, 311.299999934502, 372.0]","[32.7000007204824, 29.8333333292683, 24.1000001964952, 25.1111111056911]"
159,5.3,"[207.599998278328, 73.0000000341464, 311.199999925145, 372.0]","[33.8000008234085, 29.9999999951219, 24.4000002245659, 25.3333333268293]"
160,5.3333,"[205.299998063119, 71.8333333731707, 311.099999915788, 372.0]","[34.9000009263345, 30.1666666609756, 24.7000002526367, 25.5555555479675]"
161,5.3667,"[203.0, 70.6666667121951, 311.0, 372.0]","[36.0, 30.3333333268293, 25.0, 25.7777777691057]"
162,5.4,"[201.000000012862, 69.5000000512195, 311.083333332797, 372.0]","[35.5000000032154, 30.4999999926829, 24.8333333344051, 25.9999999902439]"
163,5.4333,"[199.000000025723, 68.3333333902439, 311.166666665595, 372.0]","[35.0000000064309, 30.6666666585366, 24.6666666688103, 26.2222222113821]"
164,5.4667,"[197.000000038585, 67.1666667292683, 311.249999998392, 372.0]","[34.5000000096463, 30.8333333243902, 24.5000000032154, 26.4444444325203]"
165,5.5,"[195.000000051447, 66.0000000682927, 311.33333333119, 372.0]","[34.0000000128617, 30.9999999902439, 24.3333333376206, 26.6666666536585]"
166,5.5333,"[193.000000064309, 64.8333334073171, 311.416666663987, 372.0]","[33.5000000160772, 31.1666666560976, 24.1666666720257, 26.8888888747967]"
167,5.5667,"[191.00000007717, 63.6666667463415, 311.499999996785, 372.0]","[33.0000000192926, 31.3333333219512, 24.0000000064309, 27.1111110959349]"
168,5.6,"[189.000000090032, 62.5000000853659, 311.583333329582, 372.0]","[32.500000022508, 31.4999999878049, 23.833333340836, 27.3333333170732]"
169,5.6333,"[187.000000102894, 61.3333334243903, 311.66666666238, 372.0]","[32.0000000257235, 31.6666666536585, 23.6666666752411, 27.5555555382114]"
170,5.6667,"[185.000000115756, 60.1666667634147, 311.749999995177, 372.0]","[31.5000000289389, 31.8333333195122, 23.5000000096463, 27.7777777593496]"
171,5.7,"[183.000000128617, 59.0, 311.833333327975, 372.0]","[31.0000000321543, 32.0, 23.3333333440514, 28.0]"
172,5.7333,"[181.000000141479, 57.846153763025, 311.916666660772, 371.615384587675]","[30.5000000353698, 31.923076917535, 23.1666666784566, 28.0]"
173,5.7667,"[179.0, 56.6923075260499, 312.0, 371.23076917535]","[30.0, 31.84615383507, 23.0, 28.0]"
174,5.8,"[176.857143023984, 55.5384612890749, 312.071428565867, 370.846153763025]","[30.0714285658672, 31.769230752605, 22.7857143023984, 28.0]"
175,5.8333,"[174.714286047969, 54.3846150520998, 312.142857131734, 370.4615383507]","[30.1428571317344, 31.69230767014, 22.5714286047969, 28.0]"
176,5.8667,"[172.571429071953, 53.2307688151248, 312.214285697601, 370.076922938375]","[30.2142856976016, 31.615384587675, 22.3571429071953, 28.0]"
177,5.9,"[170.428572095938, 52.0769225781497, 312.285714263469, 369.69230752605]","[30.2857142634687, 31.53846150521, 22.1428572095938, 28.0]"
178,5.9333,"[168.285715119922, 50.9230763411747, 312.357142829336, 369.307692113725]","[30.3571428293359, 31.461538422745, 21.9285715119922, 28.0]"
179,5.9667,"[166.142858143907, 49.7692301041997, 312.428571395203, 368.9230767014]","[30.4285713952031, 31.38461534028, 21.7142858143907, 28.0]"
180,6.0,"[164.000001167891, 48.6153838672246, 312.49999996107, 368.538461289075]","[30.4999999610703, 31.307692257815, 21.5000001167891, 28.0]"
181,6.0333,"[161.857144191876, 47.4615376302496, 312.571428526937, 368.15384587675]","[30.5714285269375, 31.23076917535, 21.2857144191876, 28.0]"
182,6.0667,"[159.71428721586, 46.3076913932745, 312.642857092804, 367.769230464425]","[30.6428570928047, 31.153846092885, 21.071428721586, 28.0]"
183,6.1,"[157.571430239845, 45.1538451562995, 312.714285658672, 367.3846150521]","[30.7142856586718, 31.07692301042, 20.8571430239845, 28.0]"
184,6.1333,"[155.428573263829, 44.0, 312.785714224539, 367.0]","[30.785714224539, 31.0, 20.6428573263829, 28.0]"
185,6.1667,"[153.285716287814, 43.133333337561, 312.857142790406, 366.733333334634]","[30.8571427904062, 31.3999999980488, 20.4285716287814, 27.9333333336585]"
186,6.2,"[151.142859311798, 42.266666675122, 312.928571356273, 366.466666669268]","[30.9285713562734, 31.7999999960976, 20.2142859311798, 27.8666666673171]"
187,6.2333,"[149.0, 41.4000000126829, 313.0, 366.200000003902]","[31.0, 32.1999999941463, 20.0, 27.8000000009756]"
188,6.2667,"[147.54545468704, 40.5333333502439, 313.0, 365.933333338537]","[30.63636367176, 32.5999999921951, 20.63636357442, 27.7333333346342]"
189,6.3,"[146.09090937408, 39.6666666878049, 313.0, 365.666666673171]","[30.27272734352, 32.9999999902439, 21.2727271488401, 27.6666666682927]"
190,6.3333,"[144.63636406112, 38.8000000253659, 313.0, 365.400000007805]","[29.9090910152799, 33.3999999882927, 21.9090907232601, 27.6000000019512]"
191,6.3667,"[143.18181874816, 37.9333333629268, 313.0, 365.133333342439]","[29.5454546870399, 33.7999999863414, 22.5454542976801, 27.5333333356098]"
192,6.4,"[141.7272734352, 37.0666667004878, 313.0, 364.866666677073]","[29.1818183587999, 34.1999999843902, 23.1818178721002, 27.4666666692683]"
193,6.4333,"[140.27272812224, 36.2000000380488, 313.0, 364.600000011707]","[28.8181820305599, 34.599999982439, 23.8181814465202, 27.4000000029268]"
194,6.4667,"[138.818182809279, 35.3333333756098, 313.0, 364.333333346342]","[28.4545457023199, 34.9999999804878, 24.4545450209402, 27.3333333365854]"
195,6.5,"[137.363637496319, 34.4666667131707, 313.0, 364.066666680976]","[28.0909093740798, 35.3999999785366, 25.0909085953602, 27.2666666702439]"
196,6.5333,"[135.909092183359, 33.6000000507317, 313.0, 363.80000001561]","[27.7272730458398, 35.7999999765853, 25.7272721697803, 27.2000000039025]"
197,6.5667,"[134.454546870399, 32.7333333882927, 313.0, 363.533333350244]","[27.3636367175998, 36.1999999746341, 26.3636357442003, 27.133333337561]"
198,6.6,"[133.0, 31.8666667258537, 313.0, 363.266666684878]","[27.0, 36.5999999726829, 27.0, 27.0666666712195]"
199,6.6333,"[130.818181435519, 31.0, 313.363636427414, 363.0]","[27.0909091068534, 37.0, 26.7272726794398, 27.0]"
200,6.6667,"[128.636362871037, 30.615384587675, 313.727272854827, 362.307692257815]","[27.1818182137068, 35.999999927955, 26.4545453588796, 26.84615383507]"
201,6.7,"[126.454544306556, 30.23076917535, 314.090909282241, 361.61538451563]","[27.2727273205602, 34.9999998559099, 26.1818180383194, 26.69230767014]"
202,6.7333,"[124.272725742074, 29.846153763025, 314.454545709654, 360.923076773445]","[27.3636364274136, 33.9999997838649, 25.9090907177593, 26.53846150521]"
203,6.7667,"[122.090907177593, 29.4615383506999, 314.818182137068, 360.23076903126]","[27.454545534267, 32.9999997118199, 25.6363633971991, 26.38461534028]"
204,6.8,"[119.909088613111, 29.0769229383749, 315.181818564481, 359.538461289075]","[27.5454546411204, 31.9999996397748, 25.3636360766389, 26.23076917535]"
205,6.8333,"[117.72727004863, 28.6923075260499, 315.545454991895, 358.84615354689]","[27.6363637479738, 30.9999995677298, 25.0909087560787, 26.07692301042]"
206,6.8667,"[115.545451484148, 28.3076921137249, 315.909091419308, 358.153845804705]","[27.7272728548272, 29.9999994956848, 24.8181814355185, 25.92307684549]"
207,6.9,"[113.363632919667, 27.9230767013999, 316.272727846722, 357.46153806252]","[27.8181819616806, 28.9999994236397, 24.5454541149583, 25.76923068056]"
208,6.9333,"[111.181814355185, 27.5384612890749, 316.636364274136, 356.769230320335]","[27.909091068534, 27.9999993515947, 24.2727267943981, 25.61538451563]"
209,6.9667,"[109.0, 27.1538458767498, 317.0, 356.076922578149]","[28.0, 26.9999992795496, 24.0, 25.4615383506999]"
210,7.0,"[107.230769514336, 26.7692304644248, 316.692307741624, 355.384614835964]","[27.8461538708118, 25.9999992075046, 24.1538461291882, 25.3076921857699]"
211,7.0333,"[105.461539028672, 26.3846150520998, 316.384615483247, 354.692307093779]","[27.6923077416237, 24.9999991354596, 24.3076922583763, 25.1538460208399]"
212,7.0667,"[103.692308543009, 26.0, 316.076923224871, 354.0]","[27.5384616124355, 24.0, 24.4615383875645, 25.0]"
213,7.1,"[101.923078057345, 25.9230769352865, 315.769230966495, 353.230769352865]","[27.3846154832474, 24.153846129427, 24.6153845167526, 25.153846129427]"
214,7.1333,"[100.153847571681, 25.8461538705729, 315.461538708118, 352.461538705729]","[27.2307693540592, 24.3076922588541, 24.7692306459408, 25.3076922588541]"
