,time,object_1,object_2
39,1.3,"[118.198303222656, 153.479537963867, 115.712440490723, 319.154022216797]","[46.0676879882812, 32.5121765136719, 36.9100723266602, 29.6787719726562]"
40,1.3333,"[119.78702545166, 154.81689453125, 117.627975463867, 321.246429443359]","[43.7998428344727, 32.4732208251953, 34.82958984375, 29.6201782226562]"
41,1.3667,"[121.469863891602, 157.23942565918, 119.058540344238, 325.531829833984]","[44.3331298828125, 32.5163421630859, 35.4496841430664, 29.6786499023438]"
42,1.4,"[123.675285339355, 159.608123779297, 121.880958557129, 329.591674804688]","[44.3569412231445, 33.0372619628906, 35.3517837524414, 30.236572265625]"
43,1.4333,"[125.169662475586, 160.959838867188, 123.948776245117, 331.6240234375]","[44.3208465576172, 33.0069580078125, 35.342529296875, 30.207763671875]"
44,1.4667,"[126.835525512695, 162.218734741211, 126.264633178711, 333.578033447266]","[44.3220977783203, 33.0329132080078, 35.47802734375, 30.2395324707031]"
45,1.5,"[127.018890380859, 166.398315429688, 135.789199829102, 340.225677490234]","[44.1011810302734, 32.3740692138672, 35.1419982910156, 29.5299377441406]"
46,1.5333,"[127.903335571289, 167.861938476562, 138.221328735352, 342.419342041016]","[44.2079010009766, 32.2758941650391, 35.1101226806641, 29.4087524414062]"
47,1.5667,"[128.773406982422, 169.132217407227, 140.238571166992, 344.445861816406]","[44.2997436523438, 32.217529296875, 35.1296844482422, 29.3499145507812]"
48,1.6,"[130.214767456055, 171.729400634766, 142.927764892578, 348.502410888672]","[44.2059478759766, 32.2701721191406, 35.0101928710938, 29.4054870605469]"
49,1.6333,"[131.003555297852, 173.031829833984, 143.623779296875, 350.423645019531]","[44.1285552978516, 32.2648010253906, 35.0484008789062, 29.3967590332031]"
50,1.6667,"[133.188903808594, 175.576553344727, 145.884658813477, 354.240447998047]","[43.8415069580078, 32.3801727294922, 34.7519073486328, 29.527099609375]"
51,1.7,"[134.257568359375, 176.92741394043, 147.492156982422, 356.123107910156]","[43.8700103759766, 32.5129547119141, 34.7437286376953, 29.6591491699219]"
52,1.7333,"[136.396667480469, 179.734680175781, 152.314086914062, 360.413757324219]","[43.8580627441406, 32.3260192871094, 34.6859130859375, 29.4525146484375]"
53,1.7667,"[137.448654174805, 181.115020751953, 155.178314208984, 362.448760986328]","[43.8777160644531, 32.2683563232422, 34.6990051269531, 29.3949890136719]"
54,1.8,"[139.136505126953, 183.766632080078, 161.529159545898, 366.515594482422]","[42.5087280273438, 32.4506530761719, 33.0596313476562, 29.5798950195312]"
55,1.8333,"[140.515060424805, 186.626602172852, 166.672027587891, 370.547424316406]","[42.6511840820312, 32.9878540039062, 33.2191467285156, 30.1687316894531]"
56,1.8667,"[141.578948974609, 189.392074584961, 169.436477661133, 374.55126953125]","[42.6863555908203, 32.9906005859375, 33.256103515625, 30.1731262207031]"
57,1.9,"[142.093215942383, 190.807037353516, 170.2490234375, 376.637176513672]","[42.8224487304688, 32.9511413574219, 33.3622894287109, 30.1332702636719]"
58,1.9333,"[144.461776733398, 194.018890380859, 173.105270385742, 380.894744873047]","[42.5483093261719, 32.7442169189453, 32.8895263671875, 29.9001159667969]"
59,1.9667,"[145.643737792969, 195.411209106445, 174.685958862305, 382.685211181641]","[42.5414581298828, 33.0353088378906, 32.9554748535156, 30.1947021484375]"
60,2.0,"[148.161254882812, 198.252044677734, 179.483367919922, 387.052185058594]","[42.3493499755859, 32.5784606933594, 32.6249694824219, 29.7091064453125]"
61,2.0333,"[149.121536254883, 199.644348144531, 182.648513793945, 389.359771728516]","[42.1256561279297, 32.4159393310547, 32.3646545410156, 29.502197265625]"
62,2.0667,"[151.320678710938, 202.499267578125, 187.852920532227, 393.476165771484]","[41.6720886230469, 32.5592803955078, 31.7632293701172, 29.6532287597656]"
63,2.1,"[153.404830932617, 205.119995117188, 192.53288269043, 397.495697021484]","[41.5737457275391, 33.0012054443359, 31.7313079833984, 30.132568359375]"
64,2.1333,"[153.750473022461, 206.538055419922, 193.899505615234, 399.568237304688]","[41.9929046630859, 33.1589965820312, 32.1715698242188, 30.2960205078125]"
65,2.1667,"[154.681823730469, 209.661163330078, 195.482162475586, 403.680328369141]","[42.3001098632812, 33.104736328125, 32.4459686279297, 30.2389831542969]"
66,2.2,"[156.619293212891, 212.699447631836, 198.385330200195, 408.083129882812]","[41.8721466064453, 32.7855224609375, 32.020263671875, 29.8554992675781]"
67,2.2333,"[157.502670288086, 214.076965332031, 200.346328735352, 410.105743408203]","[42.1120452880859, 32.9201202392578, 32.2003479003906, 29.9420776367188]"
68,2.2667,"[159.226058959961, 217.092575073242, 204.566268920898, 414.342132568359]","[42.0647888183594, 33.0405578613281, 32.0501251220703, 30.0724182128906]"
69,2.3,"[159.882110595703, 218.323226928711, 206.592422485352, 416.256072998047]","[42.2071533203125, 33.5492553710938, 32.194580078125, 30.5733337402344]"
70,2.3333,"[160.724151611328, 220.943664550781, 210.640808105469, 420.506195068359]","[42.2455902099609, 33.5297546386719, 32.2242736816406, 30.5660400390625]"
71,2.3667,"[162.0, 224.0, 214.0, 425.0]","[42.0, 33.0, 32.0, 30.0]"
72,2.4,"[226.0, 167.0, 430.0, 217.0]","[26.0, 34.0, 20.0, 28.0]"
73,2.4333,"[230.0, 171.0, 435.0, 214.0]","[29.0, 29.0, 24.0, 30.0]"
74,2.4667,"[230.0, 172.0, 441.0, 216.0]","[26.0, 32.0, 15.0, 28.0]"
75,2.5,"[233.0, 174.0, 443.0, 211.0]","[28.0, 28.0, 17.0, 36.0]"
76,2.5333,"[237.0, 168.0, 447.0, 209.0]","[23.0, 39.0, 16.0, 44.0]"
77,2.5667,"[236.0, 168.0, 438.0, 211.0]","[29.0, 44.0, 35.0, 43.0]"
78,2.6,"[238.0, 171.0, 450.0, 217.0]","[26.0, 39.0, 21.0, 39.0]"
79,2.6333,"[236.0, 174.0, 453.0, 226.0]","[31.0, 36.0, 21.0, 30.0]"
80,2.6667,"[176.157729387632, 240.0, 230.544465719868, 457.0]","[25.0, 29.0, 22.0, 20.0]"
81,2.7,"[176.828032732359, 240.0, 233.590425728704, 457.0]","[25.0, 31.0, 22.0, 20.0]"
82,2.7333,"[179.469558358367, 244.0, 231.904786586063, 464.0]","[25.0, 25.0, 22.0, 16.0]"
83,2.7667,"[182.103408813477, 231.642136692477, 25.0, 22.0]","[nan, nan, nan, nan]"
84,2.8,"[182.97590637207, 228.24072265625, 25.8992767333984, 22.5907745361328]","[nan, nan, nan, nan]"
85,2.8333,"[184.815704345703, 231.633560180664, 25.3730773925781, 21.9678802490234]","[nan, nan, nan, nan]"
86,2.8667,"[185.594299316406, 234.627243041992, 25.6221313476562, 22.3108367919922]","[nan, nan, nan, nan]"
87,2.9,"[185.749069213867, 236.095367431641, 26.0970916748047, 22.9018859863281]","[nan, nan, nan, nan]"
88,2.9333,"[186.786071777344, 238.797500610352, 26.1213836669922, 22.9982147216797]","[nan, nan, nan, nan]"
89,2.9667,"[187.066101074219, 239.762756347656, 26.1059265136719, 22.9906616210938]","[nan, nan, nan, nan]"
90,3.0,"[187.867752075195, 240.925048828125, 25.7957916259766, 22.6085205078125]","[nan, nan, nan, nan]"
91,3.0333,"[188.531158447266, 241.321212768555, 25.6837310791016, 22.4212188720703]","[nan, nan, nan, nan]"
92,3.0667,"[189.433731079102, 242.762298583984, 25.5215606689453, 22.4524230957031]","[nan, nan, nan, nan]"
93,3.1,"[189.740432739258, 243.856262207031, 26.1948852539062, 23.1368408203125]","[nan, nan, nan, nan]"
94,3.1333,"[190.998138427734, 247.263778686523, 25.7076721191406, 22.5803070068359]","[nan, nan, nan, nan]"
95,3.1667,"[191.398025512695, 248.995040893555, 25.5254516601562, 22.3743133544922]","[nan, nan, nan, nan]"
96,3.2,"[191.132797241211, 252.183654785156, 25.7154083251953, 22.4950561523438]","[nan, nan, nan, nan]"
97,3.2333,"[191.728576660156, 253.714950561523, 25.2967681884766, 21.9787139892578]","[nan, nan, nan, nan]"
98,3.2667,"[192.46614074707, 254.735473632812, 25.3039245605469, 22.1041870117188]","[nan, nan, nan, nan]"
99,3.3,"[192.824615478516, 254.860229492188, 25.3405914306641, 21.9407348632812]","[nan, nan, nan, nan]"
100,3.3333,"[194.249252319336, 256.023803710938, 25.1181640625, 21.6519775390625]","[nan, nan, nan, nan]"
101,3.3667,"[195.46418762207, 258.544982910156, 24.7676696777344, 21.2315979003906]","[nan, nan, nan, nan]"
102,3.4,"[196.180862426758, 261.256652832031, 24.5049285888672, 20.9556884765625]","[nan, nan, nan, nan]"
103,3.4333,"[196.006042480469, 262.57470703125, 24.8147430419922, 21.1825866699219]","[nan, nan, nan, nan]"
104,3.4667,"[196.769653320312, 264.387023925781, 24.4901275634766, 21.0619812011719]","[nan, nan, nan, nan]"
105,3.5,"[197.121246337891, 265.444213867188, 24.3965301513672, 20.7866516113281]","[nan, nan, nan, nan]"
106,3.5333,"[197.471328735352, 266.503631591797, 24.3139190673828, 20.6441345214844]","[nan, nan, nan, nan]"
107,3.5667,"[197.746231079102, 267.496215820312, 24.9669799804688, 21.3392333984375]","[nan, nan, nan, nan]"
108,3.6,"[198.093536376953, 267.574005126953, 25.1474456787109, 21.39599609375]","[nan, nan, nan, nan]"
109,3.6333,"[199.526657104492, 268.11376953125, 24.84228515625, 20.9918518066406]","[nan, nan, nan, nan]"
110,3.6667,"[200.35075378418, 268.417205810547, 24.6621551513672, 20.5782775878906]","[nan, nan, nan, nan]"
111,3.7,"[201.842910766602, 269.719390869141, 24.2335968017578, 20.1341552734375]","[nan, nan, nan, nan]"
112,3.7333,"[202.01008605957, 270.093566894531, 25.0272521972656, 20.8017883300781]","[nan, nan, nan, nan]"
113,3.7667,"[203.655197143555, 271.970764160156, 23.89013671875, 19.744140625]","[nan, nan, nan, nan]"
114,3.8,"[203.204162597656, 271.886322021484, 25.2892303466797, 21.15869140625]","[nan, nan, nan, nan]"
115,3.8333,"[204.491134643555, 272.771453857422, 24.8963623046875, 20.7999572753906]","[nan, nan, nan, nan]"
116,3.8667,"[205.996734619141, 273.929321289062, 23.8791656494141, 19.8558959960938]","[nan, nan, nan, nan]"
117,3.9,"[206.532791137695, 274.030792236328, 23.7494964599609, 19.6435852050781]","[nan, nan, nan, nan]"
118,3.9333,"[207.287887573242, 273.841949462891, 24.7710723876953, 20.5451965332031]","[nan, nan, nan, nan]"
119,3.9667,"[207.845260620117, 273.811889648438, 24.6385040283203, 20.6491088867188]","[nan, nan, nan, nan]"
120,4.0,"[209.05549621582, 273.866149902344, 24.8674774169922, 20.6575622558594]","[nan, nan, nan, nan]"
121,4.0333,"[209.792739868164, 273.827880859375, 24.7245330810547, 20.7088012695312]","[nan, nan, nan, nan]"
122,4.0667,"[211.517440795898, 274.135040283203, 23.8746795654297, 19.7188110351562]","[nan, nan, nan, nan]"
123,4.1,"[212.084442138672, 273.706146240234, 23.9945220947266, 20.0718688964844]","[nan, nan, nan, nan]"
124,4.1333,"[213.051132202148, 273.398742675781, 24.5010375976562, 20.4028015136719]","[nan, nan, nan, nan]"
125,4.1667,"[213.499923706055, 272.978790283203, 25.0078430175781, 20.8719177246094]","[nan, nan, nan, nan]"
126,4.2,"[215.260955810547, 273.107635498047, 24.4044189453125, 20.0945739746094]","[nan, nan, nan, nan]"
127,4.2333,"[217.279724121094, 273.078643798828, 23.5178833007812, 19.4952392578125]","[nan, nan, nan, nan]"
128,4.2667,"[217.602325439453, 272.326995849609, 24.6260833740234, 20.5058898925781]","[nan, nan, nan, nan]"
129,4.3,"[219.052062988281, 272.133605957031, 24.6749877929688, 20.4546813964844]","[nan, nan, nan, nan]"
130,4.3333,"[220.056564331055, 272.087554931641, 24.0318603515625, 20.0057067871094]","[nan, nan, nan, nan]"
131,4.3667,"[221.414764404297, 271.377899169922, 24.6139068603516, 20.4080200195312]","[nan, nan, nan, nan]"
132,4.4,"[222.246444702148, 271.008483886719, 24.8882446289062, 20.5968933105469]","[nan, nan, nan, nan]"
133,4.4333,"[224.627838134766, 271.051696777344, 23.5164947509766, 19.3704528808594]","[nan, nan, nan, nan]"
134,4.4667,"[225.174987792969, 270.425506591797, 24.3438568115234, 20.2105407714844]","[nan, nan, nan, nan]"
135,4.5,"[226.641586303711, 270.035980224609, 24.5951995849609, 20.4292602539062]","[nan, nan, nan, nan]"
136,4.5333,"[227.468658447266, 269.364685058594, 24.5302276611328, 20.341552734375]","[nan, nan, nan, nan]"
137,4.5667,"[229.343414306641, 269.108947753906, 24.6066284179688, 20.3515625]","[nan, nan, nan, nan]"
138,4.6,"[230.74479675293, 269.1357421875, 23.4678955078125, 19.2824096679688]","[nan, nan, nan, nan]"
139,4.6333,"[232.087951660156, 268.154327392578, 24.4540100097656, 20.1424865722656]","[nan, nan, nan, nan]"
140,4.6667,"[234.871780395508, 268.13232421875, 23.5841522216797, 19.28369140625]","[nan, nan, nan, nan]"
141,4.7,"[235.331939697266, 267.169708251953, 24.671630859375, 20.2975463867188]","[nan, nan, nan, nan]"
142,4.7333,"[237.308456420898, 266.3876953125, 24.3588714599609, 20.0379943847656]","[nan, nan, nan, nan]"
143,4.7667,"[238.648880004883, 265.760131835938, 23.8095550537109, 19.6939392089844]","[nan, nan, nan, nan]"
144,4.8,"[240.853637695312, 265.258026123047, 24.3401794433594, 20.3622436523438]","[nan, nan, nan, nan]"
145,4.8333,"[242.529647827148, 266.279235839844, 23.1468353271484, 19.2911987304688]","[nan, nan, nan, nan]"
146,4.8667,"[244.728271484375, 266.769622802734, 23.3932189941406, 19.1388549804688]","[nan, nan, nan, nan]"
147,4.9,"[244.177032470703, 266.194610595703, 22.8524169921875, 18.70166015625]","[nan, nan, nan, nan]"
148,4.9333,"[245.389739990234, 266.490539550781, 22.3179016113281, 18.3360290527344]","[nan, nan, nan, nan]"
149,4.9667,"[247.439804077148, 265.649078369141, 23.4206695556641, 19.6630554199219]","[nan, nan, nan, nan]"
150,5.0,"[250.843566894531, 265.552917480469, 22.3801879882812, 18.5650024414062]","[nan, nan, nan, nan]"
151,5.0333,"[251.291351318359, 264.199310302734, 22.5256958007812, 18.6137390136719]","[nan, nan, nan, nan]"
152,5.0667,"[254.635269165039, 264.866516113281, 21.5491180419922, 17.7320861816406]","[nan, nan, nan, nan]"
153,5.1,"[256.441467285156, 265.120239257812, 22.3498229980469, 18.4865112304688]","[nan, nan, nan, nan]"
154,5.1333,"[257.6181640625, 265.128234863281, 22.2756042480469, 18.5013427734375]","[nan, nan, nan, nan]"
155,5.1667,"[261.550445556641, 266.000183105469, 22.9126586914062, 19.0245056152344]","[nan, nan, nan, nan]"
156,5.2,"[264.261932373047, 265.609527587891, 23.5633239746094, 19.6178588867188]","[nan, nan, nan, nan]"
157,5.2333,"[266.280639648438, 265.578308105469, 22.6665649414062, 18.5002746582031]","[nan, nan, nan, nan]"
158,5.2667,"[266.84228515625, 260.986663818359, 23.8684997558594, 19.4991760253906]","[nan, nan, nan, nan]"
159,5.3,"[270.552795410156, 261.187438964844, 23.29296875, 18.9375]","[nan, nan, nan, nan]"
160,5.3333,"[271.775909423828, 260.858612060547, 24.0086059570312, 19.6618957519531]","[nan, nan, nan, nan]"
161,5.3667,"[274.966094970703, 261.277801513672, 23.8958740234375, 19.4984436035156]","[nan, nan, nan, nan]"
162,5.4,"[276.248626708984, 260.965148925781, 25.2261657714844, 20.7562561035156]","[nan, nan, nan, nan]"
163,5.4333,"[279.626342773438, 260.073272705078, 25.7879638671875, 21.6380004882812]","[nan, nan, nan, nan]"
164,5.4667,"[281.634582519531, 259.884643554688, 25.4923400878906, 21.1823120117188]","[nan, nan, nan, nan]"
165,5.5,"[283.52294921875, 256.408905029297, 26.9662780761719, 22.1986083984375]","[nan, nan, nan, nan]"
166,5.5333,"[285.303802490234, 255.061096191406, 27.1893615722656, 22.4937133789062]","[nan, nan, nan, nan]"
167,5.5667,"[289.362609863281, 254.970489501953, 27.0525817871094, 22.3253173828125]","[nan, nan, nan, nan]"
168,5.6,"[293.993011474609, 255.450439453125, 26.5157470703125, 21.7831115722656]","[nan, nan, nan, nan]"
169,5.6333,"[297.870544433594, 255.39533996582, 27.5525207519531, 22.9242706298828]","[nan, nan, nan, nan]"
170,5.6667,"[299.641723632812, 255.60188293457, 27.9160766601562, 23.2589874267578]","[nan, nan, nan, nan]"
171,5.7,"[304.192565917969, 255.224075317383, 27.1390991210938, 22.3667755126953]","[nan, nan, nan, nan]"
172,5.7333,"[306.097808837891, 254.079849243164, 27.1697998046875, 22.3885345458984]","[nan, nan, nan, nan]"
173,5.7667,"[309.802978515625, 252.091400146484, 27.6697082519531, 22.9026489257812]","[nan, nan, nan, nan]"
174,5.8,"[314.069122314453, 250.946838378906, 27.484375, 22.8809204101562]","[nan, nan, nan, nan]"
175,5.8333,"[316.787963867188, 251.153045654297, 27.0423278808594, 22.4373474121094]","[nan, nan, nan, nan]"
176,5.8667,"[321.171051025391, 252.901550292969, 28.337890625, 23.5221252441406]","[nan, nan, nan, nan]"
177,5.9,"[325.582824707031, 252.337509155273, 28.6194458007812, 23.7006988525391]","[nan, nan, nan, nan]"
178,5.9333,"[327.991119384766, 253.085632324219, 27.8260192871094, 22.7038269042969]","[nan, nan, nan, nan]"
179,5.9667,"[331.485504150391, 252.312408447266, 28.7528076171875, 23.5673828125]","[nan, nan, nan, nan]"
180,6.0,"[332.791656494141, 251.145721435547, 29.7793884277344, 24.6525268554688]","[nan, nan, nan, nan]"
181,6.0333,"[337.153717041016, 247.687652587891, 29.6728515625, 24.2433776855469]","[nan, nan, nan, nan]"
182,6.0667,"[341.451354980469, 247.571838378906, 29.9482421875, 24.5901489257812]","[nan, nan, nan, nan]"
183,6.1,"[344.463348388672, 247.988815307617, 29.1893920898438, 23.7846832275391]","[nan, nan, nan, nan]"
184,6.1333,"[349.625610351562, 247.646362304688, 29.4355773925781, 24.0757751464844]","[nan, nan, nan, nan]"
185,6.1667,"[352.147674560547, 247.800018310547, 29.6441345214844, 24.259521484375]","[nan, nan, nan, nan]"
186,6.2,"[356.234985351562, 249.968185424805, 29.4982604980469, 24.2712860107422]","[nan, nan, nan, nan]"
187,6.2333,"[358.351287841797, 250.265258789062, 29.3204956054688, 24.01171875]","[nan, nan, nan, nan]"
188,6.2667,"[362.303924560547, 249.400680541992, 30.7466125488281, 25.5470123291016]","[nan, nan, nan, nan]"
189,6.3,"[364.315124511719, 249.185272216797, 30.7909240722656, 25.5448303222656]","[nan, nan, nan, nan]"
190,6.3333,"[369.792877197266, 246.684448242188, 31.9822387695312, 26.0802612304688]","[nan, nan, nan, nan]"
191,6.3667,"[371.685913085938, 245.981643676758, 32.5292053222656, 26.6528778076172]","[nan, nan, nan, nan]"
192,6.4,"[377.192810058594, 246.234237670898, 32.0071105957031, 26.3766937255859]","[nan, nan, nan, nan]"
193,6.4333,"[380.015869140625, 246.499099731445, 32.2091064453125, 26.5639190673828]","[nan, nan, nan, nan]"
194,6.4667,"[385.473968505859, 246.948806762695, 32.1834716796875, 26.3169097900391]","[nan, nan, nan, nan]"
195,6.5,"[390.561309814453, 247.522430419922, 31.682373046875, 25.9767456054688]","[nan, nan, nan, nan]"
196,6.5333,"[392.800384521484, 247.539779663086, 31.5842590332031, 25.7643585205078]","[nan, nan, nan, nan]"
197,6.5667,"[397.105133056641, 247.051239013672, 32.2286987304688, 26.5347900390625]","[nan, nan, nan, nan]"
198,6.6,"[399.608184814453, 247.347763061523, 31.67431640625, 25.7530059814453]","[nan, nan, nan, nan]"
199,6.6333,"[404.684997558594, 245.859741210938, 32.1909484863281, 26.2090148925781]","[nan, nan, nan, nan]"
200,6.6667,"[409.737457275391, 244.739242553711, 31.7794189453125, 25.9430694580078]","[nan, nan, nan, nan]"
201,6.7,"[414.398956298828, 243.572692871094, 31.7409362792969, 26.0871887207031]","[nan, nan, nan, nan]"
202,6.7333,"[416.832916259766, 242.687393188477, 32.1726684570312, 26.3156585693359]","[nan, nan, nan, nan]"
203,6.7667,"[421.823059082031, 240.779968261719, 31.6423645019531, 25.7952270507812]","[nan, nan, nan, nan]"
204,6.8,"[424.089691162109, 239.807891845703, 31.583251953125, 25.7690734863281]","[nan, nan, nan, nan]"
205,6.8333,"[428.199188232422, 237.577880859375, 31.5830993652344, 25.9413452148438]","[nan, nan, nan, nan]"
206,6.8667,"[432.779052734375, 234.891937255859, 31.27587890625, 25.5410766601562]","[nan, nan, nan, nan]"
207,6.9,"[434.980926513672, 233.31120300293, 31.6924133300781, 25.8374176025391]","[nan, nan, nan, nan]"
208,6.9333,"[439.954528808594, 229.713729858398, 31.2710571289062, 25.4797210693359]","[nan, nan, nan, nan]"
209,6.9667,"[444.142395019531, 225.79426574707, 31.5208435058594, 25.7762298583984]","[nan, nan, nan, nan]"
210,7.0,"[446.09228515625, 223.609359741211, 31.8960571289062, 26.2948608398438]","[nan, nan, nan, nan]"
211,7.0333,"[447.950531005859, 221.636276245117, 32.1635131835938, 26.5152282714844]","[nan, nan, nan, nan]"
212,7.0667,"[452.473114013672, 217.311904907227, 31.6189270019531, 26.0068969726562]","[nan, nan, nan, nan]"
213,7.1,"[454.687774658203, 214.990783691406, 31.53857421875, 25.6314697265625]","[nan, nan, nan, nan]"
214,7.1333,"[458.352996826172, 209.948272705078, 32.244140625, 26.2633972167969]","[nan, nan, nan, nan]"
215,7.1667,"[460.240417480469, 207.377655029297, 31.8699951171875, 26.2873840332031]","[nan, nan, nan, nan]"
216,7.2,"[463.982208251953, 202.306549072266, 31.7418518066406, 25.8326568603516]","[nan, nan, nan, nan]"
217,7.2333,"[465.765380859375, 199.668197631836, 31.3059997558594, 25.4816131591797]","[nan, nan, nan, nan]"
218,7.2667,"[468.631195068359, 193.245361328125, 32.1881103515625, 26.3946228027344]","[nan, nan, nan, nan]"
219,7.3,"[470.333038330078, 190.084182739258, 32.0619812011719, 26.2380981445312]","[nan, nan, nan, nan]"
220,7.3333,"[473.485046386719, 183.588272094727, 31.9809875488281, 26.1265106201172]","[nan, nan, nan, nan]"
221,7.3667,"[476.183532714844, 176.185913085938, 32.6217346191406, 26.7250518798828]","[nan, nan, nan, nan]"
222,7.4,"[477.071868896484, 172.273086547852, 33.6165466308594, 27.4673004150391]","[nan, nan, nan, nan]"
223,7.4333,"[481.550842285156, 161.58544921875, 32.7962036132812, 26.6976623535156]","[nan, nan, nan, nan]"
224,7.4667,"[482.871612548828, 157.95378112793, 32.4919128417969, 26.6502990722656]","[nan, nan, nan, nan]"
225,7.5,"[485.530822753906, 150.638397216797, 31.7514038085938, 25.8011322021484]","[nan, nan, nan, nan]"
226,7.5333,"[486.360717773438, 146.299041748047, 32.280029296875, 26.4119720458984]","[nan, nan, nan, nan]"
227,7.5667,"[488.123840332031, 137.639190673828, 33.1040649414062, 27.1875762939453]","[nan, nan, nan, nan]"
228,7.6,"[488.938995361328, 133.393478393555, 33.3038024902344, 27.2428283691406]","[nan, nan, nan, nan]"
229,7.6333,"[491.239990234375, 125.456405639648, 32.0657958984375, 26.1986236572266]","[nan, nan, nan, nan]"
230,7.6667,"[492.520172119141, 116.588333129883, 32.7310485839844, 26.6062927246094]","[nan, nan, nan, nan]"
231,7.7,"[493.2744140625, 112.104965209961, 32.7626953125, 26.8268585205078]","[nan, nan, nan, nan]"
